time,seconds_elapsed,lux
1733231770240167400,0.23316748046875,733
1733231770300009200,0.29300927734375,732
1733231770339982800,0.33298291015625,729
1733231770380038000,0.373037841796875,727
1733231770420015900,0.413015869140625,724
1733231770460042500,0.45304248046875,722
1733231770500171500,0.493171630859375,721
1733231770540058400,0.533058349609375,720
1733231770580085000,0.5730849609375,719
1733231770620052700,0.613052734375,718
1733231770660068000,0.653068115234375,716
1733231770700132000,0.693132080078125,715
1733231770740035800,0.733035888671875,713
1733231770780042500,0.77304248046875,712
1733231770820063200,0.813063232421875,709
1733231770860075300,0.8530751953125,707
1733231770900028700,0.893028564453125,704
1733231770940071000,0.93307080078125,694
1733231770980077600,0.97307763671875,682
1733231771020267800,1.013267822265625,671
1733231771060155000,1.05315478515625,665
1733231771180148700,1.173148681640625,668
1733231771220096800,1.2130966796875,675
1733231771260079400,1.253079345703125,684
1733231771300078600,1.29307861328125,693
1733231771340167000,1.3331669921875,702
1733231771380056800,1.373056884765625,711
1733231771420253400,1.41325341796875,725
1733231771460257300,1.45325732421875,738
1733231771500110000,1.493110107421875,747
1733231771620061700,1.613061767578125,745
1733231771660177700,1.653177734375,736
1733231771700086300,1.693086181640625,725
1733231771740075500,1.733075439453125,717
1733231771780122600,1.77312255859375,716
1733231771860092400,1.853092529296875,714
1733231771900165000,1.8931650390625,712
1733231771940095000,1.933094970703125,710
1733231771980092200,1.973092041015625,708
1733231772020075300,2.0130751953125,703
1733231772060065000,2.05306494140625,696
1733231772100076800,2.093076904296875,689
1733231772140176000,2.13317578125,680
1733231772180125700,2.173125732421875,677
1733231772340049000,2.333048828125,682
1733231772380066000,2.373066162109375,691
1733231772420110600,2.413110595703125,699
1733231772460076300,2.453076171875,713
1733231772500035800,2.493035888671875,730
1733231772540076800,2.533076904296875,736
1733231772580052000,2.573052001953125,740
1733231772700060400,2.693060302734375,735
1733231772740117200,2.7331171875,722
1733231772780076800,2.773076904296875,715
1733231772820248000,2.813248046875,708
1733231772860034600,2.85303466796875,703
1733231772900041000,2.893041015625,695
1733231772940060400,2.933060302734375,689
1733231772980087300,2.97308740234375,684
1733231773020170000,3.013169921875,678
1733231773060045000,3.053045166015625,675
1733231773100065500,3.0930654296875,668
1733231773140068900,3.13306884765625,658
1733231773180122600,3.17312255859375,654
1733231773340127500,3.33312744140625,662
1733231773380068400,3.373068359375,672
1733231773420054500,3.413054443359375,688
1733231773460080600,3.45308056640625,706
1733231773500112100,3.493112060546875,721
1733231773540058400,3.533058349609375,738
1733231773580054000,3.573053955078125,749
1733231773620182000,3.61318212890625,753
1733231773780003600,3.773003662109375,751
1733231773820003300,3.81300341796875,748
