time,seconds_elapsed,lux
1733237668478949400,0.201949462890625,161
1733237668579499300,0.302499267578125,159
1733237668619618300,0.342618408203125,158
1733237668739456800,0.462456787109375,160
1733237668779538200,0.5025380859375,164
1733237668819502000,0.542502197265625,169
1733237668859506400,0.58250634765625,173
1733237668899509800,0.622509765625,174
1733237668939484700,0.662484619140625,175
1733237669099497200,0.822497314453125,174
1733237669139503900,0.86250390625,173
1733237669179516700,0.9025166015625,171
1733237669219528000,0.94252783203125,170
1733237669259498500,0.98249853515625,169
1733237669299492900,1.022492919921875,167
1733237669339489500,1.062489501953125,166
1733237669419506400,1.14250634765625,165
1733237669499656700,1.22265673828125,164
1733237669539639800,1.262639892578125,165
1733237669579479800,1.302479736328125,166
1733237669619649300,1.342649169921875,167
1733237669659501300,1.382501220703125,168
1733237669699690500,1.4226904296875,167
1733237669739497000,1.4624970703125,166
1733237669779564000,1.50256396484375,165
1733237669819483100,1.542483154296875,163
1733237669859521000,1.58252099609375,159
1733237669899497500,1.62249755859375,154
1733237669939483600,1.662483642578125,153
1733237669979491300,1.7024912109375,152
1733237670059568000,1.782568115234375,153
1733237670099501800,1.822501708984375,154
1733237670259618800,1.982618896484375,152
1733237670419476200,2.142476318359375,150
1733237670459520800,2.182520751953125,149
1733237670499510300,2.22251025390625,147
1733237670539554600,2.262554443359375,143
1733237670579496000,2.302495849609375,140
1733237670619619600,2.34261962890625,134
1733237670659545300,2.38254541015625,132
1733237670699492000,2.4224921875,131
1733237670779657700,2.50265771484375,132
1733237670939642600,2.662642578125,133
1733237671059492600,2.78249267578125,132
1733237671139491600,2.86249169921875,133
1733237671259526100,2.982526123046875,132
1733237671299490800,3.02249072265625,131
1733237671379524000,3.102524169921875,130
1733237671419506700,3.142506591796875,126
1733237671459512300,3.18251220703125,125
1733237671619523600,3.342523681640625,127
1733237671779513900,3.502513916015625,126
1733237671939649000,3.66264892578125,127
1733237671979488300,3.70248828125,128
1733237672139472000,3.862471923828125,126
1733237672179491600,3.90249169921875,123
1733237672219699000,3.942698974609375,121
1733237672259489000,3.982489013671875,119
1733237672299500300,4.022500244140625,116
1733237672339558700,4.06255859375,113
1733237672379475700,4.102475830078125,110
1733237672419471600,4.1424716796875,108
1733237672459701000,4.182700927734375,105
1733237672499504000,4.222504150390625,101
1733237672539485000,4.26248486328125,96
1733237672579513600,4.302513671875,87
1733237672619505000,4.3425048828125,79
1733237672659564000,4.38256396484375,76
1733237672819469000,4.542468994140625,81
1733237672859634400,4.582634521484375,86
1733237672899515000,4.622514892578125,91
1733237672939514000,4.66251416015625,94
1733237672979508200,4.70250830078125,96
1733237673019481000,4.742481201171875,98
1733237673099465200,4.82246533203125,99
1733237673139449300,4.862449462890625,101
