time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1733237668468594400,0.191594482421875,0.12110770493745804,0.012475652620196342,0.24287931621074677,0.9623861312866211,-0.03946685791015625,-0.4898677170276642,-0.260232150554657
1733237668479336700,0.202336669921875,0.12076590210199356,0.013261822983622551,0.24446417391300201,0.9620171785354614,-0.03807816281914711,-0.49332907795906067,-0.25935041904449463
1733237668488845800,0.211845703125,0.9350392818450928,0.23343142867088318,0.08041296899318695,0.25445088744163513,-0.03595462813973427,-0.4977587163448334,-2.619342088699341
1733237668498855700,0.221855712890625,0.9352557063102722,0.236082524061203,0.07880812883377075,0.25169649720191956,-0.03259767219424248,-0.5020989775657654,-2.6241695880889893
1733237668508834800,0.231834716796875,0.9451485276222229,0.24082297086715698,0.06605066359043121,0.210561141371727,-0.026772888377308846,-0.5041260123252869,-2.710085391998291
1733237668518844700,0.2418447265625,0.9369802474975586,0.23838850855827332,0.07081173360347748,0.2454070895910263,-0.017907122150063515,-0.5023494362831116,-2.6338698863983154
1733237668528854300,0.251854248046875,0.9487682580947876,0.23997722566127777,0.05445115640759468,0.19820386171340942,-0.00932309404015541,-0.49718177318573,-2.732069969177246
1733237668538833700,0.261833740234375,0.9488045573234558,0.23742160201072693,0.05121569335460663,0.2019353210926056,-0.0014736161101609468,-0.4906710684299469,-2.7225568294525146
1733237668548843300,0.27184326171875,0.9511060118675232,0.23458674550056458,0.04672892019152641,0.1954047977924347,0.003150991862639785,-0.4830652177333832,-2.735555648803711
1733237668558853000,0.28185302734375,0.9543359875679016,0.23164230585098267,0.04237489029765129,0.1838182955980301,0.0048143393360078335,-0.47541528940200806,-2.759859323501587
1733237668568832300,0.291832275390625,0.962367832660675,0.22973710298538208,0.03217669203877449,0.14154052734375,0.0034767831675708294,-0.46821239590644836,-2.8487067222595215
1733237668578842000,0.301842041015625,0.9669612050056458,0.22751611471176147,0.026066195219755173,0.1119961068034172,0.0006165006780065596,-0.4621092677116394,-2.910829782485962
1733237668588852000,0.31185205078125,0.9604282379150391,0.22366027534008026,0.03804637864232063,0.16157448291778564,-0.0008985473541542888,-0.45773112773895264,-2.808459997177124
1733237668598831000,0.3218310546875,0.971439003944397,0.22466939687728882,0.017084788531064987,0.07441791892051697,0.0002729088009800762,-0.45453888177871704,-2.988616466522217
1733237668608841000,0.331841064453125,0.9636676907539368,0.2224731296300888,0.03190632164478302,0.14433416724205017,0.003033185377717018,-0.4533623456954956,-2.8435516357421875
1733237668618850600,0.3418505859375,0.9672651886940002,0.22396205365657806,0.025053206831216812,0.11666873842477798,0.004221299197524786,-0.45460474491119385,-2.9005417823791504
1733237668628830000,0.351829833984375,0.9659519791603088,0.2256907969713211,0.027285460382699966,0.12351583689451218,0.0033903049770742655,-0.4586670398712158,-2.8864424228668213
1733237668638839800,0.36183984375,0.9648694396018982,0.22857877612113953,0.029872247949242592,0.12604162096977234,-0.00002770253922790289,-0.46522918343544006,-2.8818087577819824
1733237668648849400,0.371849365234375,0.9618414640426636,0.23175519704818726,0.03571373224258423,0.14097915589809418,-0.0037713218480348587,-0.4733756482601166,-2.851430654525757
1733237668658828800,0.381828857421875,0.9594529271125793,0.23672562837600708,0.03883443772792816,0.1479964405298233,-0.005029332358390093,-0.48448073863983154,-2.8367459774017334
1733237668668838400,0.39183837890625,0.9595954418182373,0.24318405985832214,0.0368165448307991,0.13668464124202728,-0.004754080902785063,-0.4969891905784607,-2.8598227500915527
1733237668678848300,0.40184814453125,0.9530696272850037,0.24821791052818298,0.043963294476270676,0.16767047345638275,-0.0006444347673095763,-0.5096601247787476,-2.793471097946167
1733237668688827400,0.411827392578125,0.9619683027267456,0.2570880353450775,0.020377930253744125,0.09004136919975281,0.008179089054465294,-0.5216262340545654,-2.9527511596679688
1733237668698837200,0.421837158203125,0.958294689655304,0.261563777923584,0.022448696196079254,0.11292325705289841,0.018611934036016464,-0.5309819579124451,-2.9019381999969482
1733237668708847000,0.43184716796875,0.942146897315979,0.2622629702091217,0.04481252282857895,0.20388571918010712,0.026208896189928055,-0.5380398631095886,-2.7081282138824463
1733237668718856700,0.441856689453125,0.9563627243041992,0.2676904499530792,0.01882227510213852,0.11557658016681671,0.030220238491892815,-0.5426056981086731,-2.8926520347595215
1733237668728836000,0.451836181640625,0.9599115252494812,0.2695220112800598,0.007434597704559565,0.07663286477327347,0.031624384224414825,-0.5451824069023132,-2.9734227657318115
1733237668738846000,0.461845947265625,0.9579487442970276,0.26949480175971985,0.012994468212127686,0.09766314923763275,0.03245946764945984,-0.5455198287963867,-2.9293134212493896
1733237668748855800,0.471855712890625,0.9622589945793152,0.26897165179252625,-0.0037347781471908092,0.04120762646198273,0.03430861607193947,-0.5437315106391907,-3.0464322566986084
1733237668758834700,0.481834716796875,0.9624940752983093,0.26806455850601196,-0.005878588650375605,0.04137694463133812,0.039105333387851715,-0.5416314005851746,-3.0448086261749268
1733237668768844500,0.491844482421875,0.9610238075256348,0.2675957679748535,0.0031389393843710423,0.06939718872308731,0.03629224747419357,-0.5407363772392273,-2.9873597621917725
1733237668778854100,0.501854248046875,0.9607334136962891,0.26770785450935364,0.0026475058402866125,0.07291658222675323,0.03961452841758728,-0.5407485365867615,-2.9791085720062256
1733237668788833500,0.51183349609375,0.9604367017745972,0.2687440514564514,0.0002576152328401804,0.07306185364723206,0.04529060050845146,-0.5424793362617493,-2.977145195007324
1733237668798843400,0.521843505859375,0.9601096510887146,0.2703627943992615,-0.0018685543909668922,0.07134351879358292,0.049345310777425766,-0.545551061630249,-2.979443073272705
