time,seconds_elapsed,lux
1733231803948756700,0.2207568359375,721
1733231803981120500,0.25312060546875,719
1733231804021140200,0.29314013671875,717
1733231804061187300,0.333187255859375,714
1733231804101175800,0.37317578125,709
1733231804141219800,0.4132197265625,705
1733231804181122600,0.45312255859375,700
1733231804221196000,0.493196044921875,696
1733231804261133600,0.533133544921875,693
1733231804301172500,0.57317236328125,691
1733231804341290800,0.613290771484375,690
1733231804461205800,0.733205810546875,692
1733231804501297700,0.773297607421875,695
1733231804541200600,0.81320068359375,696
1733231804581183700,0.853183837890625,699
1733231804621266200,0.89326611328125,702
1733231804661137700,0.9331376953125,708
1733231804701171700,0.973171630859375,715
1733231804741271600,1.013271484375,719
1733231804781329200,1.0533291015625,723
1733231804821150500,1.093150390625,725
1733231804861189400,1.133189453125,726
1733231804901218800,1.17321875,729
1733231804941211100,1.213211181640625,730
1733231804981241300,1.253241455078125,733
1733231805021187000,1.29318701171875,738
1733231805061256400,1.33325634765625,740
1733231805101201000,1.373200927734375,742
1733231805141251600,1.41325146484375,746
1733231805181189400,1.453189453125,752
1733231805221200100,1.4932001953125,756
1733231805261278000,1.53327783203125,762
1733231805421170700,1.693170654296875,759
1733231805461258500,1.733258544921875,753
1733231805501158400,1.773158447265625,740
1733231805541155600,1.813155517578125,728
1733231805581318400,1.853318359375,718
1733231805621183200,1.893183349609375,709
1733231805661146600,1.933146728515625,705
1733231805701171500,1.97317138671875,703
1733231805821164000,2.0931640625,705
1733231805861291000,2.133291015625,708
1733231805901185000,2.17318505859375,714
1733231805941165600,2.21316552734375,720
1733231805981203700,2.25320361328125,722
1733231806021157400,2.293157470703125,724
1733231806061179400,2.333179443359375,726
1733231806101139200,2.37313916015625,727
1733231806141138000,2.413137939453125,729
1733231806181158100,2.453158203125,733
1733231806221219600,2.493219482421875,736
1733231806261213700,2.533213623046875,740
1733231806301163800,2.573163818359375,741
1733231806421157000,2.6931572265625,740
1733231806461549800,2.7335498046875,738
1733231806501213000,2.773212890625,736
1733231806541208300,2.813208251953125,734
1733231806581161000,2.853160888671875,733
1733231806621168600,2.893168701171875,731
1733231806741194000,3.013194091796875,730
1733231806821143600,3.0931435546875,729
1733231806861224700,3.133224609375,727
1733231806901178400,3.173178466796875,726
1733231806941395200,3.213395263671875,723
1733231806981163800,3.253163818359375,721
1733231807101191000,3.37319091796875,722
1733231807141170400,3.41317041015625,724
1733231807181206300,3.453206298828125,729
1733231807221182700,3.4931826171875,731
1733231807341186600,3.6131865234375,729
1733231807381213200,3.653213134765625,722
1733231807421160200,3.69316015625,716
1733231807461157400,3.733157470703125,710
1733231807501168400,3.77316845703125,707
1733231807541245000,3.813244873046875,705
1733231807581139700,3.8531396484375,702
1733231807741290000,4.0132900390625,705
1733231807781236000,4.053236083984375,710
1733231807821182700,4.0931826171875,716
1733231807861157600,4.13315771484375,721
1733231807901160700,4.17316064453125,726
1733231807941221000,4.21322119140625,730
1733231807981156000,4.253156005859375,732
1733231808021282800,4.29328271484375,734
1733231808141237200,4.4132373046875,733
1733231808181176300,4.45317626953125,732
1733231808261198000,4.533197998046875,731
1733231808301202200,4.5732021484375,730
1733231808341195500,4.613195556640625,728
1733231808381306400,4.653306396484375,727
1733231808421161200,4.6931611328125,726
1733231808461337600,4.733337646484375,724
1733231808541235200,4.813235107421875,723
1733231808701178400,4.973178466796875,726
1733231808741308700,5.01330859375,730
1733231808781263400,5.053263427734375,733
1733231808821210400,5.09321044921875,737
1733231808861149400,5.1331494140625,740
1733231808901164000,5.1731640625,742
1733231808941163000,5.2131630859375,749
1733231809021151000,5.29315087890625,750
1733231809141176800,5.4131767578125,752
1733231809181300700,5.45330078125,750
1733231809301222700,5.57322265625,752
1733231809341199600,5.61319970703125,756
1733231809461395200,5.733395263671875,753
1733231809501201000,5.773200927734375,747
1733231809541271000,5.81327099609375,740
1733231809581270500,5.8532705078125,731
1733231809621181400,5.893181396484375,726
1733231809661225500,5.9332255859375,724
1733231809701263000,5.97326318359375,719
1733231809741175800,6.01317578125,708
1733231809781288400,6.053288330078125,694
1733231809821226500,6.0932265625,683
1733231809861239800,6.13323974609375,674
1733231809901164500,6.17316455078125,673
1733231810021130000,6.2931298828125,676
1733231810061126100,6.333126220703125,679
