time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1733230311783000000,1.007,0.9300000071525574,unplugged,false
1733230312783000000,2.007,0.9300000071525574,unplugged,false
1733230313785000000,3.009,0.9300000071525574,unplugged,false
1733230314785000000,4.009,0.9300000071525574,unplugged,false
1733230315789000000,5.013,0.9300000071525574,unplugged,false
