time,seconds_elapsed,temperature
1733237885857000000,1.007,25.4
1733237886858000000,2.007999755859375,25.4
1733237887858000000,3.007999755859375,25.4
1733237888859000000,4.009,25.4
1733237889858000000,5.007999755859375,25.4
