time,seconds_elapsed,brightness
1733237885858000000,1.007999755859375,0.5
1733237886859000000,2.009,0.5
1733237887859000000,3.009,0.5
1733237888860000000,4.01,0.5
1733237889858000000,5.007999755859375,0.5
