time,seconds_elapsed,z,y,x
1733404607234850300,0.541850341796875,-0.0507018156349659,-0.051312681287527084,-0.009773843921720982
1733404607244807700,0.5518076171875,-0.059864792972803116,-0.04459316283464432,-0.0006108652451075613
1733404607254839600,0.561839599609375,-0.06352998316287994,-0.051312681287527084,0.00366519158706069
1733404607264827100,0.5718271484375,-0.06780604273080826,-0.060475658625364304,0.012828170321881771
1733404607274828500,0.58182861328125,-0.06414084881544113,-0.06108652427792549,0.024434609338641167
1733404607284816100,0.591816162109375,-0.056810468435287476,-0.06169738993048668,0.03726277872920036
1733404607294847700,0.60184765625,-0.04459316283464432,-0.05497787147760391,0.04703662544488907
1733404607304805400,0.611805419921875,-0.03726277872920036,-0.04764748737215996,0.04337143152952194
1733404607314837000,0.6218369140625,-0.03176499158143997,-0.04764748737215996,0.03237585723400116
1733404607324824800,0.631824951171875,-0.02932153269648552,-0.05192354694008827,0.02076941914856434
1733404607334856400,0.6418564453125,-0.03298672288656235,-0.05803219974040985,0.006719517521560192
1733404607344813800,0.651813720703125,-0.03726277872920036,-0.06536258012056351,-0.003054326167330146
1733404607354845400,0.661845458984375,-0.04398229718208313,-0.07208210229873657,-0.00855211354792118
1733404607364833300,0.671833251953125,-0.048258353024721146,-0.06536258012056351,-0.001832595793530345
1733404607374834400,0.68183447265625,-0.05192354694008827,-0.05619960278272629,0.006108652334660292
1733404607384822300,0.691822265625,-0.05375614017248154,-0.04948008432984352,0.01160643994808197
1733404607394854400,0.7018544921875,-0.05192354694008827,-0.033597588539123535,0.00855211354792118
1733404607404811300,0.711811279296875,-0.05314527451992035,-0.024434609338641167,0.00427605677396059
1733404607414843100,0.721843017578125,-0.05619960278272629,-0.021380282938480377,-0.00427605677396059
1733404607424831000,0.7318310546875,-0.054367005825042725,-0.015271631069481373,-0.009162978269159794
1733404607434832100,0.74183203125,-0.0555887371301651,-0.012217304669320583,-0.009773843921720982
1733404607444820000,0.751820068359375,-0.054367005825042725,-0.02015855349600315,-0.0012217304902151227
1733404607454851600,0.7618515625,-0.0507018156349659,-0.02321287989616394,0.004886921960860491
1733404607464808700,0.77180859375,-0.048258353024721146,-0.03176499158143997,0.009773843921720982
1733404607474840600,0.781840576171875,-0.04886921867728233,-0.03787364438176155,0.00366519158706069
1733404607484828400,0.791828369140625,-0.04337143152952194,-0.039095375686883926,-0.007941247895359993
1733404607494829600,0.80182958984375,-0.04092797264456749,-0.03298672288656235,-0.018325956538319588
1733404607504817400,0.8118173828125,-0.03848451003432274,-0.02687807008624077,-0.02687807008624077
1733404607514849300,0.821849365234375,-0.0354301854968071,-0.018325956538319588,-0.02932153269648552
1733404607524806400,0.831806396484375,-0.033597588539123535,-0.01466076634824276,-0.025656340643763542
1733404607534838300,0.84183837890625,-0.03787364438176155,-0.01771509274840355,-0.022602014243602753
1733404607544825900,0.851825927734375,-0.04153883829712868,-0.01710422709584236,-0.021380282938480377
1733404607554826800,0.86182666015625,-0.04764748737215996,-0.01160643994808197,-0.02871066704392433
1733404607564814800,0.87181494140625,-0.05314527451992035,-0.01466076634824276,-0.0403171069920063
1733404607574847000,0.881846923828125,-0.060475658625364304,-0.014049900695681572,-0.0507018156349659
1733404607584834600,0.89183447265625,-0.06902777403593063,-0.012217304669320583,-0.05925392732024193
1733404607594835500,0.90183544921875,-0.07391469180583954,0.0012217304902151227,-0.05803219974040985
1733404607604823600,0.911823486328125,-0.07819075137376785,0.022602014243602753,-0.0555887371301651
1733404607614855200,0.921855224609375,-0.07819075137376785,0.03298672288656235,-0.04764748737215996
1733404607624812500,0.9318125,-0.06902777403593063,0.030543262138962746,-0.03481931984424591
1733404607634844200,0.94184423828125,-0.07208210229873657,0.00366519158706069,-0.01710422709584236
1733404607644832000,0.95183203125,-0.05497787147760391,0.004886921960860491,-0.012828170321881771
1733404607654833400,0.96183349609375,-0.048258353024721146,0.007941247895359993,-0.0024434609804302454
1733404607664821000,0.971821044921875,-0.03481931984424591,-0.018936822190880775,0.02382374368607998
1733404607674852900,0.981852783203125,-0.03176499158143997,-0.03237585723400116,0.03237585723400116
1733404607684810000,0.99181005859375,-0.03298672288656235,-0.029932396486401558,0.03481931984424591
1733404607694841600,1.001841552734375,-0.03726277872920036,-0.024434609338641167,0.030543262138962746
1733404607704829700,1.01182958984375,-0.0403171069920063,-0.02871066704392433,0.018936822190880775
1733404607714830800,1.021830810546875,-0.04153883829712868,-0.025045474991202354,-0.001832595793530345
1733404607724818700,1.031818603515625,-0.04764748737215996,-0.021991148591041565,-0.018936822190880775
1733404607734850600,1.0418505859375,-0.051312681287527084,-0.015882495790719986,-0.04948008432984352
1733404607744807700,1.0518076171875,-0.0555887371301651,-0.014049900695681572,-0.06658431142568588
1733404607754839300,1.06183935546875,-0.059864792972803116,-0.01771509274840355,-0.07880161702632904
1733404607764827100,1.0718271484375,-0.059864792972803116,-0.019547687843441963,-0.08918632566928864
1733404607774828300,1.081828369140625,-0.05925392732024193,-0.014049900695681572,-0.09040805697441101
1733404607784816000,1.091816162109375,-0.05864306539297104,-0.009773843921720982,-0.08307767659425735
1733404607794847700,1.10184765625,-0.05742133408784866,-0.013439035043120384,-0.07024950534105301
1733404607804805000,1.11180517578125,-0.05009094998240471,-0.01466076634824276,-0.04153883829712868
1733404607814837000,1.1218369140625,-0.04153883829712868,-0.01771509274840355,-0.014049900695681572
1733404607824824800,1.131824951171875,-0.036651913076639175,-0.02687807008624077,0.01160643994808197
1733404607834856700,1.141856689453125,-0.02687807008624077,-0.039706241339445114,0.025656340643763542
1733404607844813800,1.151813720703125,-0.02321287989616394,-0.051312681287527084,0.022602014243602753
1733404607854845400,1.161845458984375,-0.02321287989616394,-0.05864306539297104,0.0006108652451075613
1733404607864833300,1.171833251953125,-0.021380282938480377,-0.056810468435287476,-0.029932396486401558
1733404607874834400,1.18183447265625,-0.018325956538319588,-0.04886921867728233,-0.05253441259264946
1733404607884822300,1.191822265625,-0.016493361443281174,-0.048258353024721146,-0.05314527451992035
1733404607894854000,1.20185400390625,-0.01771509274840355,-0.05497787147760391,-0.03726277872920036
1733404607904811300,1.211811279296875,-0.019547687843441963,-0.06963863968849182,-0.022602014243602753
1733404607914843000,1.2218427734375,-0.01710422709584236,-0.07208210229873657,-0.018325956538319588
1733404607924831000,1.2318310546875,-0.015271631069481373,-0.05619960278272629,-0.02382374368607998
1733404607934831900,1.241831787109375,-0.012217304669320583,-0.0507018156349659,-0.03237585723400116
1733404607944820000,1.251820068359375,-0.004886921960860491,-0.036041051149368286,-0.036041051149368286
1733404607954851600,1.2618515625,0.00733038317412138,-0.029932396486401558,-0.02626720629632473
1733404607964809000,1.27180908203125,0.014049900695681572,-0.04092797264456749,-0.024434609338641167
1733404607974840600,1.281840576171875,0.010995574295520782,-0.054367005825042725,-0.03726277872920036
1733404607984828400,1.291828369140625,0.009773843921720982,-0.06352998316287994,-0.07147123664617538
1733404607994829300,1.301829345703125,0.00427605677396059,-0.07391469180583954,-0.10873401165008545
1733404608004817400,1.3118173828125,-0.00427605677396059,-0.08552113175392151,-0.13072516024112701
1733404608014849000,1.32184912109375,-0.012217304669320583,-0.09285151958465576,-0.13805554807186127
1733404608024806700,1.331806640625,-0.027488935738801956,-0.1014036312699318,-0.1215621829032898
1733404608034838300,1.34183837890625,-0.04398229718208313,-0.10018189996480942,-0.08918632566928864
1733404608044825900,1.351825927734375,-0.05619960278272629,-0.09529497474431992,-0.05619960278272629
1733404608054857700,1.361857666015625,-0.06536258012056351,-0.08368854224681854,-0.018936822190880775
1733404608064814800,1.37181494140625,-0.06902777403593063,-0.06475171446800232,0.012828170321881771
1733404608074846700,1.3818466796875,-0.06963863968849182,-0.04092797264456749,0.03176499158143997
1733404608084834600,1.39183447265625,-0.06780604273080826,-0.018936822190880775,0.03298672288656235
