time,seconds_elapsed,dBFS
1732873766794000000,-2.44140625e-7,-39.49985122680664
1732873766794000000,-2.44140625e-7,-39.130516052246094
1732873766794000000,-2.44140625e-7,-38.65662384033203
1732873766794000000,-2.44140625e-7,-34.871978759765625
1732873766794000000,-2.44140625e-7,-36.777137756347656
1732873766794000000,-2.44140625e-7,-33.47981262207031
1732873766794000000,-2.44140625e-7,-33.14330291748047
1732873766794000000,-2.44140625e-7,-34.8214225769043
1732873766794000000,-2.44140625e-7,-34.294437408447266
1732873766794000000,-2.44140625e-7,-35.095760345458984
1732873766794000000,-2.44140625e-7,-35.5221061706543
1732873766794000000,-2.44140625e-7,-34.83216094970703
1732873766794000000,-2.44140625e-7,-36.47806930541992
1732873766794000000,-2.44140625e-7,-36.31990051269531
1732873766794000000,-2.44140625e-7,-34.66950607299805
1732873766794000000,-2.44140625e-7,-18.388830184936523
1732873766794000000,-2.44140625e-7,-22.118261337280273
1732873766794000000,-2.44140625e-7,-26.150264739990234
1732873766794000000,-2.44140625e-7,-28.87564468383789
1732873766794000000,-2.44140625e-7,-31.644824981689453
1732873766794000000,-2.44140625e-7,-5.801424026489258
1732873766794000000,-2.44140625e-7,-8.953600883483887
1732873766794000000,-2.44140625e-7,-13.359305381774902
1732873766794000000,-2.44140625e-7,-18.8574275970459
1732873766794000000,-2.44140625e-7,-23.229272842407227
1732873766794000000,-2.44140625e-7,-27.116409301757812
1732873766794000000,-2.44140625e-7,-31.28627586364746
1732873766794000000,-2.44140625e-7,-36.30305099487305
1732873766794000000,-2.44140625e-7,-41.02484893798828
1732873766794000000,-2.44140625e-7,-43.45937728881836
1732873766794000000,-2.44140625e-7,-41.74677276611328
1732873766794000000,-2.44140625e-7,-44.33079147338867
1732873766794000000,-2.44140625e-7,-46.803565979003906
1732873766794000000,-2.44140625e-7,-47.509037017822266
1732873766794000000,-2.44140625e-7,-45.24616241455078
1732873766794000000,-2.44140625e-7,-46.57801818847656
1732873766794000000,-2.44140625e-7,-46.1010627746582
1732873766794000000,-2.44140625e-7,-45.359004974365234
1732873766794000000,-2.44140625e-7,-44.645999908447266
1732873766794000000,-2.44140625e-7,-43.59204864501953
1732873766794000000,-2.44140625e-7,-38.971351623535156
1732873766794000000,-2.44140625e-7,-40.60747528076172
1732873766794000000,-2.44140625e-7,-40.531150817871094
1732873766794000000,-2.44140625e-7,-35.69688034057617
1732873766794000000,-2.44140625e-7,-37.27280044555664
1732873766794000000,-2.44140625e-7,-37.08954620361328
1732873766794000000,-2.44140625e-7,-37.37013626098633
1732873766794000000,-2.44140625e-7,-36.904136657714844
1732873766794000000,-2.44140625e-7,-37.71443557739258
1732873766794000000,-2.44140625e-7,-37.4768180847168
1732873766794000000,-2.44140625e-7,-33.0472297668457
1732873766794000000,-2.44140625e-7,-34.25346374511719
1732873766794000000,-2.44140625e-7,-34.80768585205078
1732873766794000000,-2.44140625e-7,-34.577980041503906
1732873766794000000,-2.44140625e-7,-35.67976379394531
1732873766794000000,-2.44140625e-7,-33.988895416259766
1732873766794000000,-2.44140625e-7,-34.56782531738281
1732873766794000000,-2.44140625e-7,-29.63829803466797
1732873766794000000,-2.44140625e-7,-31.707578659057617
1732873766794000000,-2.44140625e-7,-32.53352737426758
1732873766794000000,-2.44140625e-7,-34.14661407470703
1732873766794000000,-2.44140625e-7,-34.77002716064453
1732873766794000000,-2.44140625e-7,-35.67444610595703
1732873766794000000,-2.44140625e-7,-33.65045928955078
1732873766794000000,-2.44140625e-7,-30.428457260131836
1732873766794000000,-2.44140625e-7,-31.133115768432617
1732873766794000000,-2.44140625e-7,-32.328514099121094
1732873766794000000,-2.44140625e-7,-23.477394104003906
1732873766794000000,-2.44140625e-7,-26.214324951171875
