time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1732873770409341000,3.6153408203125,-0.7601036147014196,-0.07928130703922834,0.3713846977345469,-0.050220714820905406,-0.923231172813011,0.05858436845851421,0.19106500195441647
1732873770419336000,3.6253359375,-0.7556200690997396,-0.0781043385849418,0.36942971470188696,-0.05290821325783671,-0.9240679365189678,0.05932834578216705,0.1893114972909774
1732873770429331700,3.635331787109375,-0.7502114089989308,-0.0768423344541572,0.3670007898238473,-0.05444696042887817,-0.9251373823892945,0.05938318844488708,0.18685217450350466
1732873770439326200,3.645326171875,-0.7441053190947644,-0.0755840046859389,0.36417269576455313,-0.05403618346115669,-0.9264221774686826,0.05837160536266247,0.18358966959349882
1732873770449321200,3.6553212890625,-0.7378385871599428,-0.07389709281781197,0.3612205878829125,-0.0522673402955057,-0.9278306580817178,0.056473793695801376,0.17887940450158146
1732873770459316200,3.665316162109375,-0.7323211913248375,-0.07111758384602404,0.35868443393188787,-0.052337971962966,-0.9291081671586072,0.055189658997444255,0.1725988878907017
1732873770469311200,3.675311279296875,-0.7274248246620483,-0.06811608536989945,0.3564972270118135,-0.05442843982875256,-0.9301888242226175,0.05494268192187639,0.16666599488580774
1732873770479306200,3.68530615234375,-0.7220379997265894,-0.06603452789873855,0.3540733570701839,-0.05671144236301537,-0.9312525725571782,0.05513764148634373,0.16275274812646726
1732873770489302300,3.69530224609375,-0.7153368722508938,-0.06503979899094706,0.35103245873107664,-0.059157584782097844,-0.9324348167095713,0.05577829013327253,0.16114727911700555
1732873770499297300,3.70529736328125,-0.7072840892044667,-0.06494360172806043,0.3473603955885419,-0.06177202425109225,-0.9337551231140198,0.05678563948935117,0.16143327031420313
1732873770509292300,3.715292236328125,-0.6978702339700853,-0.06561728500436298,0.34304966411001353,-0.06441656153377798,-0.9352240765873768,0.05802668880465097,0.16327022242688224
1732873770519287300,3.725287353515625,-0.6870179656939577,-0.06718893530093009,0.3380608327747838,-0.066980351345054,-0.9368370594386827,0.05947055811400578,0.16687289714198172
1732873770529282300,3.7352822265625,-0.6746753942944896,-0.06973248138838584,0.3323489563413494,-0.06889177988091197,-0.938606709728539,0.06081913426379198,0.17217855999218118
1732873770539277300,3.74527734375,-0.6612226420224581,-0.07295387708242215,0.3260902458854488,-0.07023879449782158,-0.940477161603753,0.062013000776038184,0.17861479798383068
1732873770549273300,3.7552734375,-0.6474159472320338,-0.07628789838807945,0.3196550052723539,-0.07156840007901505,-0.9423430055343531,0.06317012006953239,0.1852212717359049
1732873770559268400,3.765268310546875,-0.6343676006967993,-0.07884223287956482,0.31355912925145263,-0.07277124884700079,-0.9441234652947481,0.06399584431666389,0.19015038003825965
1732873770569263000,3.77526318359375,-0.6229942355745014,-0.07947362990336122,0.3081885400052908,-0.07281741324526585,-0.9458603244907148,0.06365605523742213,0.19073237558607434
1732873770579258000,3.785258056640625,-0.6135960827117793,-0.07732383294478863,0.3036732689154026,-0.07152581724284313,-0.9476176398837444,0.06184224748912389,0.18516277757335964
1732873770589253000,3.795253173828125,-0.6060173183060996,-0.07235443938136349,0.2999604271310707,-0.06937963622581639,-0.9493832704216133,0.05882220091446293,0.17354264148436857
1732873770599248400,3.805248291015625,-0.5992251520271146,-0.06559908619278856,0.29659453542411923,-0.06710977163425584,-0.9511435230706866,0.055267330867761,0.15823172441998445
1732873770609244400,3.815244384765625,-0.5923283862236498,-0.05887768312382479,0.2931889977444959,-0.06545497941182954,-0.9528171033264459,0.052089236697821596,0.14323255651805594
1732873770619239400,3.825239501953125,-0.5850559095536667,-0.05394090945741269,0.28965168917241185,-0.06512400136754926,-0.9542929687379894,0.05017146105120307,0.13240185886379924
1732873770629234400,3.835234375,-0.5772995021422036,-0.05173543906863919,0.28594501192167104,-0.06613802993850114,-0.9555525315823047,0.049782067409143156,0.12768842362103883
1732873770639229200,3.845229248046875,-0.5691362357500284,-0.05220791726253837,0.28207998434504616,-0.06733496031015439,-0.9566494629942826,0.05027027693635542,0.12860403381911054
1732873770649224200,3.85522412109375,-0.5608489569144999,-0.05479842070555107,0.27814197167150406,-0.06710488071386639,-0.9576390226505122,0.0506147436257995,0.13350663213106848
1732873770659219200,3.86521923828125,-0.5528873105902457,-0.05812472412729568,0.2743253218633985,-0.06560225606800496,-0.9585495927747381,0.05049699136415623,0.13958894345759468
1732873770669215200,3.87521533203125,-0.5458731428663217,-0.060806184710007635,0.2709208153954647,-0.0633116486796386,-0.9593874259314474,0.049802825733421735,0.14415740154884196
1732873770679210200,3.885210205078125,-0.5399605711412291,-0.06211942653659458,0.2680009500543079,-0.060359760359174654,-0.9601939091963388,0.04841707582191416,0.14576062891666425
1732873770689205500,3.89520556640625,-0.5348471238431443,-0.06193203958165874,0.265444421345428,-0.05733461045006623,-0.9610052201885462,0.04661100549887479,0.1442793344531223
1732873770699200500,3.905200439453125,-0.530225526389263,-0.060562743192563155,0.2631306833240527,-0.05483378722874704,-0.9618156332867426,0.04477878743749133,0.1405278010928354
1732873770709195300,3.9151953125,-0.525933615464167,-0.058504915680255155,0.2609985279956397,-0.053232939921601906,-0.9625936857892647,0.04324701286496306,0.13562312299065615
1732873770719190300,3.925190185546875,-0.5218965976439645,-0.0563009743536912,0.2590140457188837,-0.052523932632925006,-0.963309304749182,0.042155532888871944,0.1306798794568219
