time,seconds_elapsed,magneticBearing
1732873766921038000,0.1270380859375,264.9615564940808
1732873766931033000,0.137033203125,264.9067676372087
1732873766941028400,0.1470283203125,264.9189809683881
1732873766951023400,0.1570234375,264.9296631321751
1732873766961018400,0.167018310546875,264.9126257636141
1732873766971014100,0.17701416015625,264.9196566743812
1732873766981009200,0.187009033203125,264.98048244100903
1732873766991004200,0.197004150390625,265.20155228895567
1732873767000999200,0.206999267578125,265.30982023604076
1732873767010994200,0.216994140625,265.2512397216066
1732873767020989200,0.2269892578125,265.22253979441996
1732873767030984200,0.236984130859375,265.4923997386778
1732873767040979200,0.246979248046875,265.48097553804433
1732873767050974200,0.25697412109375,265.5942290186525
1732873767060969500,0.266969482421875,265.40708729542865
1732873767070965200,0.27696533203125,265.35823321930275
1732873767080960300,0.286960205078125,265.08803691551714
1732873767090955300,0.296955322265625,265.2475584699454
1732873767100950300,0.3069501953125,265.2657404802002
1732873767110945300,0.3169453125,265.17597056832454
1732873767120940300,0.326940185546875,264.9613024298612
1732873767130935300,0.336935302734375,265.0371707417494
1732873767140930000,0.346929931640625,265.10142771473966
1732873767150925000,0.356925048828125,264.85082273611755
1732873767160920000,0.366920166015625,264.6762924642758
1732873767170916400,0.376916259765625,264.8784115313742
1732873767180911400,0.386911376953125,264.8639984855513
1732873767190906400,0.39690625,264.7324646470765
1732873767200901400,0.4069013671875,264.46598938747695
1732873767210896100,0.416896240234375,264.02697893184904
1732873767220891100,0.42689111328125,263.86267029171734
1732873767230886100,0.43688623046875,263.7070340582762
1732873767240881200,0.446881103515625,263.5587843401099
1732873767250876200,0.456876220703125,263.39066039890844
1732873767260872400,0.46687255859375,263.2547556323909
1732873767270867500,0.476867431640625,263.2792253352577
1732873767280862200,0.4868623046875,263.1278071310528
1732873767290857200,0.496857177734375,263.2540261747419
1732873767300852200,0.506852294921875,263.28613067085877
1732873767310847200,0.51684716796875,263.1441799514195
1732873767320842200,0.52684228515625,262.95715286384643
1732873767330837200,0.536837158203125,263.10348743147864
1732873767340832300,0.546832275390625,263.0534669223208
1732873767350828300,0.556828369140625,262.82176478370417
1732873767360823000,0.566822998046875,262.78202557343565
1732873767370818000,0.576818115234375,262.8234600939797
1732873767380813300,0.586813232421875,262.8629593920607
1732873767390808300,0.596808349609375,262.7145672280103
1732873767400803300,0.60680322265625,262.95001298680324
1732873767410798300,0.61679833984375,263.0057479923468
1732873767420793300,0.62679345703125,262.6622900792959
1732873767430789000,0.6367890625,262.8965247525963
1732873767440784100,0.6467841796875,262.9132721856552
1732873767450779100,0.656779052734375,262.96294883044186
1732873767460774100,0.666774169921875,262.64936815063595
1732873767470769200,0.67676904296875,262.7300595451515
1732873767480764200,0.68676416015625,262.82468116216575
1732873767490759200,0.69675927734375,262.8899394392425
1732873767500754400,0.70675439453125,262.77722965162747
1732873767510749400,0.71674951171875,262.82639840761146
1732873767520745200,0.7267451171875,262.8328733402543
1732873767530740200,0.736740234375,263.0578627639485
1732873767540735200,0.7467353515625,263.09240436275513
1732873767550730200,0.756730224609375,262.8464999690038
1732873767560725200,0.766725341796875,262.6019617055315
1732873767570720300,0.77672021484375,262.6504843302897
1732873767580715300,0.78671533203125,262.8065739862144
1732873767590711300,0.796711181640625,262.79682817916097
1732873767600706300,0.806706298828125,262.80737857057807
1732873767610701300,0.816701416015625,262.6484948821599
1732873767620696300,0.8266962890625,262.6180541943528
1732873767630691300,0.83669140625,262.77972118932973
1732873767640686300,0.846686279296875,262.8106443318542
1732873767650681300,0.856681396484375,262.91617224426597
1732873767660676400,0.86667626953125,262.69689373832585
1732873767670672100,0.876672119140625,262.7492590491598
1732873767680667100,0.886667236328125,262.68365941397394
1732873767690662100,0.896662109375,262.88812783170096
1732873767700657400,0.906657470703125,262.6303016906924
1732873767710652400,0.91665234375,263.04992915206293
1732873767720647400,0.9266474609375,262.9494366926923
1732873767730642400,0.936642333984375,263.2229704273445
1732873767740637200,0.94663720703125,263.137355420947
1732873767750633200,0.95663330078125,263.08700727176773
1732873767760628200,0.966628173828125,263.2420537044773
1732873767770623200,0.976623291015625,263.3550994867657
1732873767780618200,0.9866181640625,263.2240567916892
1732873767790613200,0.99661328125,263.38364146592096
1732873767800608300,1.006608154296875,263.4004747565684
1732873767810603300,1.016603271484375,263.29156038253655
1732873767820599300,1.026599365234375,263.42733101427797
1732873767830594300,1.03659423828125,263.30491406879526
1732873767840589300,1.04658935546875,263.50186522470176
1732873767850584300,1.056584228515625,263.49865543018865
1732873767860579300,1.066579345703125,263.31509622971396
1732873767870574300,1.07657421875,263.404137197621
1732873767880569300,1.0865693359375,263.3509571717289
1732873767890564000,1.096564208984375,263.45395540467206
1732873767900560100,1.10656005859375,263.41019464564454
1732873767910555400,1.116555419921875,263.2786937242272
1732873767920550400,1.12655029296875,263.36905496058466
1732873767930545400,1.13654541015625,263.50432950614885
1732873767940540400,1.14654052734375,263.80510920084066
1732873767950535400,1.156535400390625,263.8493104214392
1732873767960530200,1.1665302734375,264.1452397207924
1732873767970525200,1.176525146484375,264.2064853396025
1732873767980521200,1.186521240234375,264.4294029733849
1732873767990516200,1.19651611328125,264.36557637212513
1732873768000511200,1.20651123046875,264.91583252558115
1732873768010506200,1.21650634765625,265.0202949803319
1732873768020501200,1.226501220703125,265.40870923063693
1732873768030496300,1.236496337890625,265.59368701044224
1732873768040491300,1.2464912109375,265.9081340733625
1732873768050486300,1.256486328125,266.0744531081084
1732873768060482300,1.266482421875,266.30715041956375
1732873768070477300,1.276477294921875,266.3059152307793
