time,seconds_elapsed,brightness
1733231737011000000,1.004,0.5
1733231738013000000,2.006,0.5
1733231739014000000,3.007000244140625,0.5
1733231740015000000,4.008,0.5
1733231741015000000,5.008,0.5
1733231742015000000,6.008,0.5
