time,seconds_elapsed,magneticBearing
1733461393043751200,0.211751220703125,120.08796447574635
1733461393054416000,0.222415771484375,41.63353996463355
1733461393064213800,0.2322138671875,351.5730310014394
1733461393073978000,0.24197802734375,348.690067287162
1733461393084050700,0.25205078125,342.4744317983222
1733461393094002200,0.262002197265625,337.8645076505038
1733461393104006400,0.27200634765625,340.0168924809921
1733461393114019000,0.28201904296875,335.095229615156
1733461393124020200,0.292020263671875,333.434948822922
1733461393134006000,0.302006103515625,331.3895390289031
1733461393144112400,0.3121123046875,333.434948822922
1733461393154047000,0.322046875,334.1336425457385
1733461393164085800,0.332085693359375,334.72227802300307
1733461393173982500,0.341982421875,335.61362829384626
1733461393184032800,0.35203271484375,334.09349136889614
1733461393193977000,0.36197705078125,334.35899328750367
1733461393204054300,0.37205419921875,339.01510299093604
1733461393214045000,0.382044921875,336.6951098153286
1733461393224116700,0.39211669921875,339.0754977395929
1733461393233997600,0.40199755859375,343.3007551393835
1733461393244023600,0.4120234375,340.39591132595876
1733461393254017300,0.422017333984375,339.0754977395929
1733461393264017200,0.43201708984375,339.2744417018034
1733461393274004000,0.44200390625,341.5650502349829
1733461393284035800,0.452035888671875,342.40757414562046
1733461393294012200,0.46201220703125,341.7915153160091
1733461393304025900,0.47202587890625,343.76764984328906
1733461393314014500,0.482014404296875,342.4075741456204
1733461393324041700,0.492041748046875,339.8423887196778
1733461393334020000,0.50202001953125,339.6768640491712
1733461393344053800,0.5120537109375,336.89367283355324
1733461393354018300,0.522018310546875,336.89367283355324
1733461393364049700,0.532049560546875,337.16634525959626
1733461393374032100,0.5420322265625,337.16634525959626
1733461393384055800,0.552055908203125,337.4329913740004
1733461393394043000,0.56204296875,337.6937951372755
1733461393404123400,0.572123291015625,338.32535045439204
1733461393414020000,0.58202001953125,338.57470553805086
1733461393424050700,0.59205078125,338.57470553805086
1733461393434097400,0.602097412109375,339.44395478041656
1733461393444056300,0.612056396484375,339.44395478041656
1733461393454021000,0.622021240234375,339.6768640491712
1733461393464094200,0.63209423828125,339.6768640491712
1733461393474076200,0.642076171875,340.5234234898569
1733461393484143600,0.6521435546875,340.5234234898569
1733461393494213600,0.662213623046875,340.5234234898569
1733461393504106200,0.672106201171875,340.5234234898569
1733461393514222000,0.68222216796875,340.74070817951383
1733461393524184800,0.692184814453125,340.9533763250989
1733461393534109400,0.702109375,340.74070817951383
1733461393544114700,0.71211474609375,340.9533763250989
1733461393554085000,0.722085205078125,340.9533763250989
1733461393564011800,0.73201171875,341.16156586620366
1733461393574021400,0.742021484375,341.16156586620366
1733461393584048600,0.752048583984375,341.16156586620366
1733461393594034000,0.762033935546875,341.16156586620366
1733461393604038700,0.77203857421875,341.16156586620366
1733461393614023200,0.782023193359375,341.16156586620366
1733461393624069400,0.7920693359375,341.16156586620366
1733461393634074600,0.80207470703125,341.16156586620366
1733461393644060200,0.81206005859375,340.5599651718238
1733461393654048000,0.822048095703125,340.5599651718238
1733461393664045600,0.832045654296875,340.5599651718238
1733461393674086100,0.842086181640625,340.5599651718238
1733461393684119600,0.85211962890625,340.5599651718238
1733461393694085400,0.86208544921875,339.9627889797451
1733461393704115500,0.872115478515625,339.9627889797451
1733461393714097200,0.88209716796875,339.9627889797451
1733461393724056800,0.892056884765625,339.9627889797451
1733461393734018600,0.9020185546875,339.3701197723531
1733461393744131000,0.912131103515625,339.3701197723531
1733461393754001200,0.922001220703125,339.3701197723531
1733461393764049200,0.932049072265625,339.3701197723531
1733461393774113000,0.942113037109375,339.3701197723531
1733461393784033000,0.952032958984375,339.59011771780274
1733461393794028300,0.9620283203125,339.59011771780274
1733461393804051500,0.972051513671875,339.59011771780274
1733461393814002000,0.982001953125,339.2277451759544
1733461393824112000,0.992112060546875,339.2277451759544
1733461393834025700,1.002025634765625,339.8056650712407
