time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1732873796050893600,0.4518935546875,-0.13739362044738637,-0.08970501132707753,0.06832164475054553,0.000965527611807738,-0.993605911445576,0.005690214550969796,0.18001099290572
1732873796060888600,0.461888671875,-0.1372196312512292,-0.08980936932061333,0.06821359504148554,0.0014337231972587588,-0.9936052371667661,0.005455853447348769,0.18018791186039151
1732873796070883600,0.471883544921875,-0.13700107735170686,-0.0899286175469807,0.0680841254341075,0.001882478551506609,-0.9936045391010547,0.005230195813757126,0.18039599015478708
1732873796080878600,0.481878662109375,-0.13673262844637965,-0.09007115237610656,0.06793249833288037,0.002267612650707881,-0.9936029807235939,0.005035617329753148,0.1806551448507638
1732873796090873600,0.49187353515625,-0.13647239361630922,-0.09023186737338323,0.06778837779995212,0.0025719934951311976,-0.9935990883941181,0.004882929533149572,0.18095657746322757
1732873796100869400,0.501869384765625,-0.13623223784373095,-0.09039667845312004,0.06765621153165173,0.0028307020470241576,-0.9935937519578311,0.0047541938328814586,0.1812695334593579
1732873796110864400,0.511864501953125,-0.13606847166059377,-0.09054905243358934,0.06756420851591861,0.0030415231694980623,-0.9935865769335489,0.004651947436441547,0.18156112374732822
1732873796120859400,0.521859375,-0.135974331759922,-0.09068213746294976,0.06750765917921708,0.003235776605828074,-0.9935786851087182,0.004559800767375668,0.18181537304157228
1732873796130854400,0.5318544921875,-0.13587644410044553,-0.09080648206255747,0.06744732883819471,0.003473509998424392,-0.9935719282508723,0.004445177269762459,0.1820490830772119
1732873796140849400,0.541849365234375,-0.13571813091587637,-0.09092312947556468,0.06735454900354303,0.0037656460486003122,-0.9935682800386684,0.0043001120041965156,0.1822633940925852
1732873796150845400,0.551845458984375,-0.13548175214641245,-0.09104203827881925,0.06721794873529556,0.004168285279659627,-0.9935674345243957,0.004096474812050138,0.18247447766316646
1732873796160840400,0.56184033203125,-0.13518217946013084,-0.09117006698324473,0.06704430513507251,0.004692854358601778,-0.9935684953186552,0.003829696125831291,0.18269556170005494
1732873796170835500,0.57183544921875,-0.13484733847779753,-0.09130270538855652,0.06685215451617643,0.005236901581137069,-0.993570301572925,0.0035518675198650774,0.1829246611239763
1732873796180830500,0.58183056640625,-0.13452264909541806,-0.09140174055568105,0.06667171587014525,0.005639199172829639,-0.9935741121487972,0.003342937702057666,0.18309587248196177
1732873796190825500,0.591825439453125,-0.1342719406102235,-0.09145770397555547,0.06653387431966419,0.005920750657849867,-0.9935787290772804,0.0031947248498048046,0.18318883534433308
1732873796200821500,0.601821533203125,-0.13412068902235275,-0.09148666120551495,0.06644770051609708,0.006157948919606318,-0.993582120966359,0.0030713762067018854,0.18323075707754055
1732873796210816300,0.611816162109375,-0.13405548401507328,-0.09148256177769863,0.06640426688555125,0.0064017915144646545,-0.9935857931712859,0.0029464252240632865,0.1832060071130767
1732873796220811300,0.621811279296875,-0.13402841160302845,-0.09145868792871986,0.06637801368759043,0.0066885553814475356,-0.9935902282491409,0.002800469843302807,0.18313872011085303
1732873796230806300,0.63180615234375,-0.13400184216797667,-0.09144073333623196,0.06635099155746609,0.006996750761925816,-0.9935941250386997,0.002644242103360862,0.18308192110555935
1732873796240802600,0.641802490234375,-0.1339035091532676,-0.09144216897477256,0.06628973611371233,0.0072697343616041545,-0.9935984170632982,0.002503606842985815,0.18306632907327763
1732873796250797600,0.651797607421875,-0.13373805793548385,-0.09148204729200349,0.06619548138979783,0.007526718351118451,-0.9936013478067072,0.002370470054830602,0.18312906191621606
1732873796260792600,0.66179248046875,-0.1335523546433135,-0.09157878961689114,0.066088116356228,0.007837999455689712,-0.9935999506195375,0.0022131283399863264,0.18330265217572578
1732873796270787600,0.67178759765625,-0.13340935579103907,-0.0917194450333349,0.065998595452745,0.008212836986151535,-0.9935933311533282,0.0020289681512249374,0.1835605704233135
1732873796280782300,0.6817822265625,-0.1333511469744366,-0.09185290118776224,0.06594959890285047,0.00862325875540352,-0.9935846624208302,0.0018304534624994353,0.18380185638115704
1732873796290778400,0.6917783203125,-0.13342187885733658,-0.09191890014558907,0.06596274386049032,0.009090432932862418,-0.9935779914902662,0.0016050200158366215,0.18390380703448597
1732873796300773400,0.7017734375,-0.13359908727893205,-0.09185944094074691,0.06603075610508446,0.009543720391102432,-0.9935793180760014,0.0013829750138716285,0.1837542712286976
1732873796310768400,0.711768310546875,-0.13384600484520598,-0.09167471092772904,0.06613516116086866,0.00998966594139725,-0.9935897486461178,0.001159326121571643,0.18335306269881382
1732873796320763400,0.721763427734375,-0.13409340869014372,-0.09138743898090605,0.066238025554017,0.010502652182741526,-0.9936096236545456,0.0008952515949059548,0.18274086171914683
1732873796330759400,0.731759521484375,-0.13421692084140888,-0.0910683263172141,0.06627375048607351,0.011150984613946802,-0.9936367911317744,0.0005557397109537497,0.18205535406397189
1732873796340754400,0.74175439453125,-0.13420554310526808,-0.09077031981892489,0.06623108198862465,0.012051209926164015,-0.9936670704451463,0.00008576076675381584,0.18139546246599433
1732873796350749400,0.75174951171875,-0.13411769715136995,-0.09052794885357877,0.06614133282308864,0.013144685399634206,-0.9936949926706397,-0.0004803768360298138,0.18083476925220845
1732873796360744400,0.761744384765625,-0.13401903812426832,-0.09035193462758095,0.06604417225083703,0.014270295128381757,-0.9937170063544692,-0.0010585449826717112,0.18040568218181816
1732873796370739500,0.771739501953125,-0.13400194345825112,-0.09023047133997404,0.06599547810302835,0.015205991861606784,-0.993730723795613,-0.0015345539123013696,0.1800990639076778
1732873796380735500,0.781735595703125,-0.13412578942963885,-0.09012503479943818,0.06603434974661761,0.015746437706938055,-0.9937372142178371,-0.0018058686267629072,0.17985072006062797
1732873796390730500,0.79173046875,-0.13448807507666954,-0.09002100739421974,0.06621123925728441,0.01584908440314949,-0.9937347965689309,-0.0018478782736228425,0.17963383704532707
1732873796400725200,0.801725341796875,-0.13515986548278958,-0.08993749355519765,0.0665528889769255,0.01569888616264322,-0.993719730854953,-0.0017484257135154902,0.17947456031333386
1732873796410720300,0.81172021484375,-0.1360764239320749,-0.0898788057933763,0.06702110941316662,0.015429216700402718,-0.993693833054414,-0.0015766976866018597,0.17937301803130826
1732873796420715500,0.821715576171875,-0.1371158739490672,-0.08982963724611803,0.06755031233702032,0.015157726223966727,-0.9936626664319967,-0.001397930497421059,0.17929086701738403
1732873796430711600,0.831711669921875,-0.1382149253204016,-0.08979112745007145,0.06810493057878227,0.01497664963739467,-0.9936284913273228,-0.0012609189207133287,0.17922424240403073
1732873796440706600,0.84170654296875,-0.1393926833447018,-0.0897617327700503,0.06869194391794532,0.014943111187973703,-0.9935909051453341,-0.001193423202892717,0.1791659389047815
1732873796450701600,0.85170166015625,-0.1407329919983932,-0.08977448090117876,0.06935074456159851,0.015098030461818932,-0.993543943927218,-0.0012097587830790142,0.17917921421379868
1732873796460696600,0.861696533203125,-0.14227865353882155,-0.0898537132262228,0.07010216239048435,0.015442553270197602,-0.9934839375967023,-0.001306751071767008,0.17931259234569893
1732873796470692400,0.8716923828125,-0.14407643944653378,-0.09001122400722224,0.07097259285818332,0.0159000279958772,-0.9934076550868461,-0.0014430004990396133,0.17959474480825502
1732873796480687600,0.8816875,-0.14617164741821542,-0.0902244256260193,0.07198894044510482,0.016376250192220037,-0.9933149603411439,-0.0015708351074540374,0.17998658791554542
1732873796490682600,0.8916826171875,-0.14864954804897318,-0.09044711317061764,0.07319257654854984,0.016906315250495473,-0.9932065608899917,-0.0017071355414849459,0.18039221015338736
1732873796500677600,0.901677734375,-0.1516197499408336,-0.09064452384487172,0.07463368012823013,0.01759556945675471,-0.9930809348624283,-0.0019020675691542757,0.18073309927926287
1732873796510672600,0.911672607421875,-0.15517210187515665,-0.0908030987672295,0.07635787281980137,0.01842418569963526,-0.9929348829073636,-0.002142729571599753,0.18098228310818126
1732873796520668400,0.92166845703125,-0.15900275541702655,-0.09092943972905863,0.07822226303596896,0.01921079444103223,-0.9927777038373674,-0.0023518947633899773,0.18116690124755377
1732873796530663400,0.931663330078125,-0.16280075488360138,-0.091102695704604,0.08007547589554077,0.01985840938566579,-0.9926137186674548,-0.002488838100323317,0.18145510710706086
1732873796540658400,0.941658447265625,-0.16659420140510633,-0.09144995818519379,0.08192990760097149,0.020350050594885462,-0.992430339230469,-0.0025327722458406868,0.18210524426800015
1732873796550653400,0.9516533203125,-0.17041545585712514,-0.09209100043592629,0.08380239514613448,0.020616494044203293,-0.9922149669927646,-0.0024362369817140976,0.18336563598000427
1732873796560649500,0.9616494140625,-0.1741550993619572,-0.09310248983588712,0.08563429204463756,0.020719384525703804,-0.9919646269300446,-0.0022265749319374975,0.18538750340982657
1732873796570644700,0.971644775390625,-0.17761075415956923,-0.09446920557470426,0.08732113969202798,0.02075116571456885,-0.9916889157021346,-0.001958895675664935,0.18813387249342045
1732873796580639500,0.981639404296875,-0.1804727455802525,-0.0960629126207742,0.08870863986789687,0.020778965809251516,-0.9914130284580661,-0.0016920606656432476,0.1913412576998327
1732873796590634500,0.991634521484375,-0.1827902529012533,-0.09766021284970434,0.08983365854475027,0.020632923569148268,-0.9911561512310502,-0.001359925807007498,0.1945741183186633
1732873796600629500,1.00162939453125,-0.18514458321581376,-0.09901150113444747,0.09098657156674059,0.02037656699160252,-0.9909173308778173,-0.0009901653443971487,0.19732224283255898
1732873796610625500,1.01162548828125,-0.18825880588568586,-0.09990198130249335,0.09252230174534583,0.02016686515936008,-0.9906860807791602,-0.0006463493581986558,0.19913694053950115
1732873796620620500,1.02162060546875,-0.19267397150743573,-0.10015723322175873,0.09471667627618813,0.01991067315569391,-0.9904530001112405,-0.00027293659496415123,0.19967455341669774
1732873796630615600,1.031615478515625,-0.19860709321351727,-0.09976246026301865,0.09767292968371363,0.019694599032030538,-0.9902057656268628,0.00009246142729676765,0.19889760382501298
1732873796640610600,1.041610595703125,-0.20551146353350216,-0.09888423295402855,0.10107034111443015,0.020479374084266876,-0.9899529091413493,-0.00004705113899475058,0.19704457816991844
1732873796650606300,1.0516064453125,-0.21260713951962973,-0.09749892741280164,0.1045637661069956,0.021461599348821647,-0.989727395446681,-0.0003370057931633417,0.19414150769242972
1732873796660601600,1.0616015625,-0.2200329877553479,-0.09561877385987785,0.10827296260931514,0.021570393243770972,-0.9895119954959075,-0.00023920162053239104,0.19032704996552893
1732873796670596600,1.0715966796875,-0.22540878319509958,-0.09339904011814887,0.11100596315988875,0.02099849903590929,-0.9894211728043598,0.00005079973223513536,0.18590218996851224
1732873796680591600,1.081591552734375,-0.23381502201044804,-0.09087388819931039,0.1152821735502181,0.019534022462347745,-0.9891668988950677,0.0008787540754516929,0.18096763771055113
1732873796690586600,1.091586669921875,-0.24378962615732916,-0.0881415799050368,0.12035748917198494,0.017504219560017725,-0.9888078498313247,0.0020141118307764154,0.1756975580461851
1732873796700582400,1.10158251953125,-0.2557738240379185,-0.08535719313778631,0.12642533874480452,0.015336365010325755,-0.9882915541807391,0.0032727587198468845,0.17036604428181157
1732873796710577400,1.111577392578125,-0.26913758040416447,-0.08267702208770346,0.1331606597882214,0.013243596260536842,-0.9876296710194677,0.004534033027639782,0.16526737620204876
1732873796720572400,1.121572509765625,-0.2830616073978984,-0.08035927278044418,0.14013788155540238,0.01162838985629019,-0.9868497459919255,0.005595968836978061,0.16086638973704237
1732873796730567400,1.1315673828125,-0.297060766859121,-0.07871320617940303,0.14710230621455436,0.010791044269856562,-0.9859639306390976,0.006339438485489891,0.15773512788559024
1732873796740563500,1.1415634765625,-0.31070769947512056,-0.07796082672865905,0.15384430497073123,0.010651372379892408,-0.9849910027733003,0.006835777829646987,0.15632058425810846
1732873796750558700,1.151558837890625,-0.32355063445093224,-0.07815794675473432,0.16015795135866792,0.01075310760946771,-0.9839649792858495,0.007324571831907736,0.1567972388944318
1732873796760553500,1.161553466796875,-0.33527685443595057,-0.07919718749874732,0.16591144326297805,0.010555231818494016,-0.9829222879330952,0.008066559925708405,0.15903557972993893
1732873796770548500,1.171548583984375,-0.34615564696225665,-0.08082394077145341,0.17126335396728132,0.009516995789089204,-0.9818602533901867,0.009315516360143725,0.16262228085023
1732873796780543500,1.18154345703125,-0.3567921113792653,-0.0827689715263945,0.17651949945112191,0.007600925975347073,-0.9807484119611533,0.011076037736277874,0.16703702537666076
1732873796790539500,1.19153955078125,-0.3678985438860194,-0.08478963383090814,0.18202904342739729,0.004974613155128177,-0.9795409062376936,0.013254665456518483,0.17177885988547598
1732873796800534500,1.201534423828125,-0.38008717633337974,-0.08671725829750894,0.18808298374445764,0.0019355915791412315,-0.9781913867069213,0.015699664112317047,0.1764723694609581
1732873796810529500,1.211529541015625,-0.39377655941903117,-0.08851283226234084,0.19486892925933735,-0.0011441951393715822,-0.9766570305670478,0.01823685628151453,0.18098742023561265
1732873796820524500,1.221524658203125,-0.4090760938682516,-0.09021514173869384,0.2024215901508017,-0.003945539730686583,-0.9749140430856331,0.02072025399033208,0.18535195421259534
1732873796830520300,1.231520263671875,-0.4259514677068954,-0.09188242991634847,0.21070822731543903,-0.006255736879379895,-0.9729481682164548,0.023055856910488306,0.1896445210679388
1732873796840515600,1.241515625,-0.44420062571248325,-0.09348820567083807,0.219621848995545,-0.008012114822281431,-0.9707683823960606,0.025199708214099753,0.19379028094233267
1732873796850510600,1.251510498046875,-0.46295893311935865,-0.09489972281774238,0.2287560637237345,-0.009570832587385614,-0.9684635421121711,0.027260850146344943,0.1975688049153063
1732873796860505600,1.261505615234375,-0.4816196912942455,-0.09598315966110471,0.23782610993558728,-0.011113788673848556,-0.9661105649669445,0.029264262782481742,0.2007254836928888
1732873796870500600,1.27150048828125,-0.5006802132012971,-0.09668619500376392,0.2470645177795275,-0.012468250744977772,-0.9636608589230756,0.031124575831521256,0.20311876816618252
1732873796880496400,1.281496337890625,-0.520385010040103,-0.09688825317729383,0.2565925591590556,-0.013704106122433543,-0.9610900206442691,0.0328479597404472,0.20451649025243843
1732873796890491400,1.291491455078125,-0.5406853375930525,-0.09643561318675281,0.26638854271462115,-0.01484266471028834,-0.9584127091572865,0.03438562984794377,0.20459447578293558
1732873796900486400,1.301486328125,-0.5615111484374439,-0.09523475120814828,0.27640978148566425,-0.015683716523286526,-0.955647305565798,0.03558237584214854,0.2030854229285485
1732873796910481400,1.3114814453125,-0.5828023753041511,-0.09329121632705445,0.28661969133186477,-0.0160816598949491,-0.9527989236042193,0.03633444000607356,0.19993321127494934
1732873796920477400,1.3214775390625,-0.6044918436199728,-0.09080482299494756,0.29697101945750265,-0.015791393770387453,-0.9498565204182675,0.036543882056244065,0.19545006876195425
1732873796930472700,1.33147265625,-0.6265517691524628,-0.0881070790792429,0.30743394952513975,-0.014570353793525594,-0.9467911846885272,0.03616491874395812,0.19021972283375355
1732873796940467700,1.3414677734375,-0.6489059556586151,-0.08560891160428762,0.31795994075908135,-0.012309356773776259,-0.9435726392813041,0.03525925822355778,0.1850325384460883
1732873796950462500,1.35146240234375,-0.6714173626871943,-0.08376069301020049,0.32847809020603064,-0.009125406967762165,-0.9401743366539009,0.0340381396551651,0.18084501714129686
1732873796960457500,1.36145751953125,-0.694052694913102,-0.08289262733238284,0.3389760092295006,-0.005436675444988493,-0.9365598386091024,0.032858284759474075,0.17849039214683343
1732873796970453500,1.37145361328125,-0.7168596092898715,-0.08304480097892743,0.3494875518979044,-0.0018299117321757333,-0.932701929700465,0.03208268012591997,0.17827998844913506
1732873796980448500,1.381448486328125,-0.739839760132702,-0.08394077459590364,0.36003519818478835,0.0010476319562063086,-0.9286038929267306,0.031990250385051495,0.17989949611130807
1732873796990443500,1.391443603515625,-0.7629937597226993,-0.08518241687530884,0.37063297549018076,0.0029683837686301897,-0.9242909927625519,0.03257838268628403,0.1826294579372947
1732873797000438500,1.4014384765625,-0.786311595066831,-0.08638137913939253,0.38128067630045637,0.004095291447773119,-0.9198005803957365,0.033619331293407335,0.1856079627073034
1732873797010434600,1.4114345703125,-0.809742210316107,-0.08725494259781832,0.39195104511361634,0.004809312609049756,-0.9151780353519579,0.03478823340222817,0.1880851741110472
1732873797020429600,1.4214296875,-0.833135639129355,-0.08767121578879905,0.40256399337655135,0.005608116745933796,-0.910482652869713,0.035738688395698034,0.1895535501239978
1732873797030424600,1.431424560546875,-0.8563492351720166,-0.08767661718272511,0.4130393069285827,0.006935590899892601,-0.905758899719184,0.03622206097895382,0.1898891336039399
1732873797040419600,1.441419677734375,-0.87925962377614,-0.0874299228668302,0.4233094304947995,0.00902498804270666,-0.9010315543317479,0.036156427082034946,0.18929338779256066
1732873797050414600,1.45141455078125,-0.9017934703396987,-0.08710873499065108,0.43334082577863214,0.011755706617062824,-0.8963009464588882,0.03567307769655246,0.18817709843842334
1732873797060410600,1.46141064453125,-0.9240031964310432,-0.08682234886521879,0.4431681038392624,0.01470434728176314,-0.8915351404944936,0.035055392701242555,0.18696863018944188
1732873797070405400,1.4714052734375,-0.9460439962861394,-0.08660867159822802,0.4528724351631001,0.01743861274251498,-0.8866850282697019,0.03457164019331288,0.18597245799163564
1732873797080400400,1.481400390625,-0.9681177962988626,-0.08637530106167528,0.4625626887647573,0.01943518911097702,-0.8816950211953645,0.03448278974196004,0.18527237064170315
1732873797090395400,1.4913955078125,-0.990425245507058,-0.0860222891670222,0.4723364682714144,0.020449545180419665,-0.876516478788011,0.03488982572844858,0.18480960304125205
1732873797100391700,1.5013916015625,-1.0130480140727296,-0.08545758777348239,0.4822285104432899,0.020532017045364396,-0.8711351701475873,0.035722130540017494,0.18438569899439902
1732873797110386700,1.51138671875,-1.0358946527519879,-0.08463532035166543,0.49219042924065043,0.019912792543212,-0.8655806266782765,0.036817639252480924,0.18379297032254002
1732873797120381700,1.521381591796875,-1.0587808303919286,-0.0835545063635678,0.5021301163015324,0.018924349397792545,-0.8599083233858077,0.03797073480073357,0.1828481011951191
1732873797130376700,1.531376708984375,-1.0815993875606158,-0.08220915511931662,0.5119949705691489,0.017772577467399058,-0.8541534933495228,0.03904529264506071,0.1814139105418796
1732873797140371500,1.541371337890625,-1.1042460408884587,-0.0806292966792706,0.5217331444569261,0.016661646600298917,-0.8483509489051431,0.039924835375328635,0.17942527111394097
1732873797150367500,1.551367431640625,-1.1265192562175614,-0.07892612537989602,0.5312465537672245,0.015897702682874534,-0.8425612611743971,0.04047753264542813,0.17692894001122003
1732873797160362500,1.561362548828125,-1.1481732371706121,-0.07726904086013693,0.540419231538567,0.015765803952744475,-0.8368550509566983,0.04062146179496827,0.17410954355207256
1732873797170357500,1.571357421875,-1.168972028116878,-0.07589763555830524,0.5491373725555726,0.016607890238142603,-0.8313027002721929,0.040293582377572294,0.17127744669217837
1732873797180352500,1.5813525390625,-1.1888074488078961,-0.07495761259105417,0.5573548378754083,0.01847351489543048,-0.8259370872256925,0.039558581686038055,0.16871616136095427
1732873797190348500,1.5913486328125,-1.2077359915148866,-0.07438774077760518,0.5651144207097321,0.020978781476141555,-0.8207441428723654,0.03861623355495386,0.16652029349095965
1732873797200343600,1.601343505859375,-1.2257998580346372,-0.07405491349470426,0.5724563981168023,0.02369453151312276,-0.8157158778647314,0.03764457556818037,0.16465833199656518
1732873797210338600,1.611338623046875,-1.2431197530832172,-0.07378073798115885,0.5794544664935831,0.02619517823971993,-0.8108239370396789,0.03678984150940458,0.16300332991238825
1732873797220333600,1.62133349609375,-1.259966544348469,-0.07341388363192339,0.5862366137576152,0.02821892607280659,-0.8059978054912235,0.03612125777739566,0.16139381730865054
1732873797230328600,1.63132861328125,-1.2765297487784784,-0.07283086900112787,0.5928920788375602,0.02961310326979905,-0.8011887780077036,0.03565294694450939,0.15965666700783396
1732873797240324600,1.64132470703125,-1.2929422640493224,-0.07199939864624792,0.5994755499024397,0.030458623295424342,-0.79636549157777,0.0353151897786648,0.1576693134370118
1732873797250319400,1.6513193359375,-1.309286644534204,-0.07096058079671677,0.6060131792977262,0.03099818418382296,-0.7915102897556513,0.034987650538830475,0.15536226830304672
1732873797260314400,1.661314453125,-1.3255960483931721,-0.06970268667399446,0.6125173488822613,0.03131594321024982,-0.7866170971057552,0.03460479413852742,0.15264279176731996
1732873797270309400,1.671309326171875,-1.3419639778319006,-0.06820061129490552,0.6190254696796271,0.03142389612021993,-0.7816589850834872,0.03413718365811815,0.14943839839134906
1732873797280305700,1.6813056640625,-1.3585422220855166,-0.06638991164224038,0.6256009100030171,0.031174991697017092,-0.776585551989298,0.03362637330710318,0.1457032579736121
1732873797290300700,1.69130078125,-1.3754215735306663,-0.06429221471765713,0.6322736542642586,0.030524829499837532,-0.7713625209200774,0.03311388747066658,0.14153131890450055
1732873797300295700,1.701295654296875,-1.3925443569003895,-0.062055408607408165,0.639004877789916,0.02962452434562089,-0.7660014619302897,0.03261448947547688,0.1371805539700719
1732873797310290700,1.711290771484375,-1.4097879816807184,-0.05989007698868935,0.6457284889971326,0.028600906035800528,-0.760532774417476,0.03221515368606488,0.13309380639596105
1732873797320285400,1.721285400390625,-1.4269245170592408,-0.058047761868703786,0.652338470033797,0.02761577835872567,-0.7550229667934992,0.03202126083843779,0.12979632884021522
1732873797330281500,1.731281494140625,-1.443725016634676,-0.056692931387785216,0.6587391513059953,0.02667583065326136,-0.749542130752414,0.032177188321388904,0.12772724110162748
1732873797340276500,1.7412763671875,-1.459995289599437,-0.05585844389706444,0.6648597612050898,0.025671255792764427,-0.7441541842374314,0.0327987428129542,0.12708956189322906
1732873797350271500,1.751271484375,-1.4756640974679516,-0.05543516606423341,0.6706859999893258,0.024428501605606945,-0.738888611369603,0.03392407527107395,0.1277730159264482
1732873797360266500,1.7612666015625,-1.4907668208274296,-0.05523060809824289,0.6762478464180506,0.022941087036385352,-0.7337473716083852,0.03540151985966813,0.1292909369389131
1732873797370262500,1.771262451171875,-1.5052553524275327,-0.05502933685438504,0.6815460927362474,0.021344487369494642,-0.7287672389634555,0.03694588449238149,0.13094166304601101
1732873797380257500,1.781257568359375,-1.519051644170474,-0.05474840520137692,0.6865618245244013,0.020049061405120104,-0.7240005242487354,0.03819284955902298,0.1321031452702695
1732873797390252500,1.79125244140625,-1.5320936435374426,-0.05435800233371453,0.6912798634602845,0.019404789630741555,-0.7194908666931488,0.03886030045366763,0.132332755035833
1732873797400247600,1.80124755859375,-1.544371143235265,-0.053848802283706476,0.6957035037705176,0.01945419934675511,-0.7152509689841489,0.03889589636341025,0.13152975669222627
