time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1732873797615000000,2.016,wifi,true,true,,false,Smart-CAU_2.4G,b4:5d:50:a0:78:93,,10.210.98.77,,,
1732873799628000000,4.029,wifi,true,true,,false,Smart-CAU_2.4G,b4:5d:50:a0:78:93,,10.210.98.77,,,
1732873801642000000,6.042999755859375,wifi,true,true,,false,Smart-CAU_2.4G,b4:5d:50:a0:78:93,,10.210.98.77,,,
1732873803656000000,8.057,wifi,true,true,,false,Smart-CAU_2.4G,b4:5d:50:a0:78:93,,10.210.98.77,,,
1732873805669000000,10.07,wifi,true,true,,false,Smart-CAU_2.4G,b4:5d:50:a0:78:93,,10.210.98.77,,,
1732873807683000000,12.084,wifi,true,true,,false,Smart-CAU_2.4G,b4:5d:50:a0:78:93,,10.210.98.77,,,
