time,seconds_elapsed,lux
1733461486761561300,0.200561279296875,89
1733461486773108700,0.212108642578125,103
1733461486813000400,0.25200048828125,116
1733461486853040000,0.2920400390625,130
1733461486893010200,0.33201025390625,140
1733461486933047000,0.372047119140625,141
1733461486973054700,0.4120546875,143
1733461487053055000,0.492054931640625,142
1733461487093061600,0.5320615234375,139
1733461487213058600,0.65205859375,136
1733461487293090600,0.732090576171875,134
1733461487453095000,0.892094970703125,131
1733461487493074200,0.93207421875,126
1733461487533088800,0.9720888671875,116
1733461487573075000,1.012074951171875,101
1733461487613099500,1.052099609375,87
1733461487653045800,1.092045654296875,74
1733461487693082000,1.13208203125,67
1733461487733075000,1.172074951171875,64
1733461487853083000,1.292082763671875,67
1733461487893079600,1.33207958984375,70
1733461487933027300,1.37202734375,73
1733461488093114000,1.532114013671875,71
1733461488133182500,1.572182373046875,69
1733461488173095200,1.61209521484375,68
1733461488333089000,1.772089111328125,70
1733461488373069800,1.81206982421875,71
1733461488413076700,1.85207666015625,73
1733461488453128700,1.892128662109375,77
1733461488493140700,1.932140625,80
1733461488533085000,1.9720849609375,84
1733461488573112800,2.01211279296875,90
1733461488613069000,2.052069091796875,99
1733461488653079000,2.0920791015625,108
1733461488693068800,2.13206884765625,119
1733461488733058600,2.17205859375,127
1733461488773063200,2.212063232421875,129
1733461488813083100,2.252083251953125,132
1733461488973052700,2.412052734375,131
1733461489013097500,2.452097412109375,130
1733461489053154000,2.492154052734375,129
1733461489133078000,2.572078125,126
1733461489173163300,2.612163330078125,128
1733461489253134300,2.69213427734375,125
1733461489333096400,2.772096435546875,123
1733461489413092400,2.85209228515625,115
1733461489453075000,2.892074951171875,107
1733461489493070800,2.93207080078125,92
1733461489533082000,2.97208203125,79
1733461489573168400,3.01216845703125,71
1733461489613081600,3.05208154296875,67
1733461489733075500,3.172075439453125,68
1733461489813119700,3.25211962890625,69
1733461489853090800,3.2920908203125,70
1733461490013077800,3.452077880859375,72
1733461490053076500,3.492076416015625,79
1733461490093189400,3.532189453125,89
1733461490133212200,3.572212158203125,100
1733461490173068800,3.61206884765625,106
1733461490213049000,3.652049072265625,108
1733461490253193000,3.69219287109375,110
1733461490333096000,3.772095947265625,112
1733461490373105700,3.812105712890625,115
1733461490453214500,3.89221435546875,119
1733461490493081000,3.9320810546875,123
1733461490533212400,3.97221240234375,128
1733461490573070600,4.012070556640625,132
1733461490613193200,4.052193115234375,133
1733461490653086700,4.092086669921875,134
1733461490693097700,4.13209765625,137
1733461490773105000,4.21210498046875,135
1733461490853070600,4.292070556640625,133
1733461490893189600,4.332189697265625,132
1733461490933080000,4.372080078125,129
1733461490973195300,4.4121953125,124
1733461491013226500,4.4522265625,117
1733461491053071400,4.4920712890625,110
1733461491093058600,4.53205859375,101
