x,y,orientation,landmark,WiFiCalibrated
0.3,0.3,0.0,None,False
0.19451340588235294,0.45616573,0.0,None,True
0.21755386470588234,0.5205811,0.0,None,True
0.21755386470588234,0.5205811,0.0,None,True
0.17379086529411766,0.46291158,0.0,None,True
0.2223623294117647,0.5255734,0.0,None,True
0.2223623294117647,0.5255734,0.0,None,True
0.2873413117647059,0.31469434,0.0,None,True
0.25214580588235297,0.41449216,0.0,None,True
0.25214580588235297,0.41449216,0.0,None,True
0.21564377058823528,0.41301584,0.0,None,True
0.255108,0.36995533,0.0,None,True
0.255108,0.36995533,0.0,None,True
0.26030817647058824,0.38028288,0.0,None,True
0.29863628117647056,0.38796496,0.0,None,True
0.29863628117647056,0.38796496,0.0,None,True
0.3596969105882353,0.41140845,0.0,None,True
0.3681850405882353,0.34982318,0.0,None,True
0.3681850405882353,0.34982318,0.0,None,True
0.3292142823529412,0.47324884,0.0,None,True
0.39420318823529416,0.26434383,0.0,None,True
0.39420318823529416,0.26434383,0.0,None,True
0.37117946764705884,0.18587732,0.0,Elevator (Restroom),True
0.3716376382352941,0.17472073,0.0,Elevator (Restroom),True
0.3716376382352941,0.17472073,0.0,Elevator (Restroom),True
0.37176997529411765,0.2255485,0.0,Elevator (Restroom),True
0.3794254882352941,0.15988466,0.0,Elevator (Restroom),True
0.3794254882352941,0.15988466,0.0,Elevator (Restroom),True
0.38691102470588234,0.12692165,0.0,None,True
0.37181574705882353,0.07895556,0.0,None,True
0.37181574705882353,0.07895556,0.0,None,True
0.37546498705882353,0.16724074,0.0,Elevator (Restroom),True
0.39776979529411766,0.23844957,0.0,Elevator (Restroom),True
0.39776979529411766,0.23844957,0.0,Elevator (Restroom),True
0.40636951764705886,0.3407761,0.0,None,True
0.4099178176470588,0.2582282,0.0,None,True
0.4099178176470588,0.2582282,0.0,None,True
0.48672581176470586,0.3190912,0.0,None,True
0.49832073529411774,0.2556319,0.0,None,True
0.49832073529411774,0.2556319,0.0,None,True
0.4931996588235294,0.3877407,0.0,None,True
0.48109138823529407,0.31161126,0.0,None,True
0.48109138823529407,0.31161126,0.0,None,True
0.6191913,0.32911843,0.0,None,True
0.6077083352941176,0.35790482,0.0,None,True
0.6077083352941176,0.35790482,0.0,None,True
0.6716947999999999,0.30056867,0.0,None,True
0.6472638941176471,0.35033926,0.0,None,True
0.6472638941176471,0.35033926,0.0,None,True
0.6859038529411764,0.4354133,0.0,None,True
0.7528465823529412,0.43210262,0.0,None,True
0.7528465823529412,0.43210262,0.0,None,True
0.7329850294117647,0.41521886,0.0,None,True
0.7329850294117647,0.41521886,0.0,None,True
0.7668687352941177,0.57755923,0.0,None,True
0.7668687352941177,0.57755923,0.0,None,True
0.8252620352941177,0.53078073,0.0,None,True
0.8252620352941177,0.53078073,0.0,None,True
0.8330612705882353,0.4834698,0.0,None,True
0.8330612705882353,0.4834698,0.0,None,True
0.8216115352941176,0.66015804,0.0,Elevator (Main Gate),True
0.8216115352941176,0.66015804,0.0,Elevator (Main Gate),True
0.8326225352941176,0.77482593,0.0,Elevator (Main Gate),True
0.8326225352941176,0.77482593,0.0,Elevator (Main Gate),True
0.7918651588235295,0.7732725,0.0,Elevator (Main Gate),True
0.7918651588235295,0.7732725,0.0,Elevator (Main Gate),True
0.8841156470588234,0.85705364,0.0,None,True
0.8841156470588234,0.85705364,0.0,None,True
0.8347040882352941,0.826997,0.0,None,True
0.8347040882352941,0.826997,0.0,None,True
0.7953612882352942,0.91904235,0.0,None,True
0.7953612882352942,0.91904235,0.0,None,True
0.7953612882352942,0.91904235,0.0,None,True
0.7247794647058824,0.9680252,0.0,None,True
0.7247794647058824,0.9680252,0.0,None,True
0.7360348882352942,0.79307914,0.0,Elevator (Main Gate),True
0.7360348882352942,0.79307914,0.0,Elevator (Main Gate),True
0.6041847,0.97967875,0.0,None,True
0.6041847,0.97967875,0.0,None,True
0.7042956529411765,0.9974321,0.0,None,True
0.7042956529411765,0.9974321,0.0,None,True
0.6375239294117647,0.97388726,0.0,None,True
0.6375239294117647,0.97388726,0.0,None,True
0.5436467647058824,0.8448083,0.0,None,True
0.5436467647058824,0.8448083,0.0,None,True
0.5338421117647059,0.78635025,0.0,None,True
0.5338421117647059,0.78635025,0.0,None,True
0.4552493235294118,0.8788191,0.0,None,True
0.4552493235294118,0.8788191,0.0,None,True
0.3945582323529412,0.88898396,0.0,None,True
0.3945582323529412,0.88898396,0.0,None,True
0.4144390352941177,0.8462983,0.0,None,True
0.4144390352941177,0.8462983,0.0,None,True
0.32683599529411766,0.8476417,0.0,None,True
0.32683599529411766,0.8476417,0.0,None,True
0.30134493529411766,0.8496168,0.0,None,True
0.30134493529411766,0.8496168,0.0,None,True
0.32875775882352937,0.759007,0.0,None,True
0.32875775882352937,0.759007,0.0,None,True
0.3174017576470588,0.8783355,0.0,None,True
0.3174017576470588,0.8783355,0.0,None,True
0.2272149105882353,0.8635353,0.0,Elevator (Back Gate),True
0.2272149105882353,0.8635353,0.0,Elevator (Back Gate),True
0.29656607647058825,0.8422942,0.0,None,True
0.29656607647058825,0.8422942,0.0,None,True
0.3225479352941177,0.88107735,0.0,None,True
0.3225479352941177,0.88107735,0.0,None,True
0.2310557117647059,0.8747367,0.0,Elevator (Back Gate),True
0.2310557117647059,0.8747367,0.0,Elevator (Back Gate),True
0.23528990470588235,0.6673567,0.0,Back Gate,True
0.23528990470588235,0.6673567,0.0,Back Gate,True
0.19117377588235293,0.6486622,0.0,Back Gate,True
0.19117377588235293,0.6486622,0.0,Back Gate,True
0.10788052058823529,0.5078786,0.0,None,True
0.10788052058823529,0.5078786,0.0,None,True
0.11791003,0.4381943,0.0,Small Theater,True
0.11791003,0.4381943,0.0,Small Theater,True
0.10100461823529411,0.5267221,0.0,None,True
0.10100461823529411,0.5267221,0.0,None,True
0.013313545823529413,0.48173702,0.0,Small Theater,True
0.013313545823529413,0.48173702,0.0,Small Theater,True
0.08561594176470588,0.33624843,0.0,Small Theater,True
0.08561594176470588,0.33624843,0.0,Small Theater,True
-0.0661195705882353,0.26617062,0.0,None,True
-0.0661195705882353,0.26617062,0.0,None,True
-0.004647798235294117,0.2972325,0.0,Small Theater,True
-0.004647798235294117,0.2972325,0.0,Small Theater,True
0.034977583529411764,0.29859155,0.0,Small Theater,True
0.034977583529411764,0.29859155,0.0,Small Theater,True
-0.04718363588235294,0.2585111,0.0,None,True
-0.04718363588235294,0.2585111,0.0,None,True
0.1211896988235294,0.3405683,0.0,Small Theater,True
0.1211896988235294,0.3405683,0.0,Small Theater,True
0.24642419941176472,0.38890642,0.0,None,True
0.24642419941176472,0.38890642,0.0,None,True
0.21306753999999997,0.3310718,0.0,None,True
0.21306753999999997,0.3310718,0.0,None,True
0.3175682794117647,0.38892162,0.0,None,True
0.3175682794117647,0.38892162,0.0,None,True
