x,y,orientation,landmark,WiFiCalibrated
0.3,0.3,0.0,None,False
0.30447526747289305,0.29994611579465824,-0.004957789072999999,None,False
0.3094437903496403,0.3020142719501423,0.16974834582700005,None,False
0.3126647366933215,0.3031075005336644,0.13885856340700004,None,False
0.3154756644829996,0.3040604106336019,0.13869287107500003,None,False
0.31848866448543506,0.30507631610400127,0.13795450941840004,None,False
0.3246981128953312,0.30698234216416004,0.12572687423160003,None,False
0.3313164631532015,0.30762555843634515,0.03999675166160005,None,False
0.3388234290904337,0.30739976867736246,-0.012384164448399959,None,False
0.34730770002979977,0.30633871978154237,-0.05145013766839997,None,False
0.36218461346522135,0.3055805392801954,-0.03801149852299998,None,False
0.3705518843250149,0.30264323391491454,-0.14355445151299995,None,False
0.3785307683869192,0.2972114107578502,-0.2733045177829999,None,False
0.38489636302551666,0.28590867149198884,-0.631313696383,None,False
0.3899761285069924,0.270619725987471,-0.8918652487829999,None,False
0.3937452362845829,0.25390706772290356,-1.069719536638,None,False
0.39832360901429414,0.2367760778805041,-0.9950877458683999,Elevator (Restroom),False
0.4031919912277508,0.22019593646685415,-0.9513358106183999,Elevator (Restroom),False
0.40785963726358826,0.2056633981198863,-0.9083558340613999,Elevator (Restroom),False
0.41235709682038024,0.19034053573845064,-0.9515198277873999,Elevator (Restroom),False
0.41747498320244014,0.17467055810319615,-0.9002262195531998,Elevator (Restroom),False
0.42246704136004365,0.1607440356962469,-0.8544989564161998,Elevator (Restroom),False
0.42748847903263903,0.1607440356962469,-0.8894936324251997,Elevator (Restroom),False
0.43204317714884233,0.1607440356962469,-0.9797524236361997,Elevator (Restroom),False
0.44023258163404877,0.1607440356962469,-0.31506738193619965,Elevator (Restroom),False
0.44639519439119885,0.16626750530474876,0.3535522816638006,Elevator (Restroom),False
0.4515490919948973,0.1714433356478387,0.3921043794068006,Elevator (Restroom),False
0.45508984678898884,0.17515930965084955,0.40790394378380057,None,False
0.4603649997571604,0.1794017494723365,0.3197876993438006,None,False
0.4662287340225162,0.19285443862917678,0.7569581019438005,None,False
0.4704566917669014,0.2107731871247177,1.0504473046038005,None,False
0.4745811773296648,0.22969307137900719,1.0838889008758006,None,False
0.4775115966957223,0.24968713891344055,1.2288376112558006,None,False
0.4801337882263083,0.26667040553166615,1.2120538192938006,None,False
0.48165569601130154,0.2869546422065806,1.3905601854438006,None,False
0.482984129795154,0.30560483248561365,1.3995068070778005,None,False
0.4854494349855043,0.32493266966083284,1.2704011838378004,None,False
0.49014292551369565,0.34141700424852095,0.9658159424678004,None,False
0.497232321385033,0.35073363313559974,0.4960049152678005,None,False
0.5049199847599116,0.35935992108249215,0.4328204025938005,None,False
0.5130058427313394,0.36662479102019413,0.3543418000798005,None,False
0.5213839715537759,0.3725848002785432,0.2849487878014005,None,False
0.5295324666079692,0.3780508029224996,0.2694920615034005,None,False
0.5378194618064579,0.3836207777836095,0.2700028825434005,None,False
0.5460855468730501,0.3877586863723074,0.2032777458044005,None,False
0.5528508593316929,0.39101651809356175,0.1957459987014005,None,False
0.5590538567706351,0.39462435291609904,0.2350662364414005,None,False
0.5664916909872693,0.40013642863653304,0.29617768700720054,None,False
0.5734425052267204,0.4045834382707603,0.25758741122680057,None,False
0.5811837808873014,0.40738900820700236,0.14813732615180059,None,False
0.589250840231045,0.408618590679488,0.06267903142980057,None,False
0.5968083237450671,0.40883280854132303,0.011670994677400563,None,False
0.6051089274570257,0.407822553033929,-0.050073445582599435,None,False
0.6133306056226131,0.4057232638640752,-0.10475343816639943,None,False
0.6213418901562806,0.4031219052239169,-0.13291655143179942,None,False
0.6291645056442811,0.39856687096933613,-0.23532433163179942,None,False
0.6376303078605643,0.395258717334498,-0.15953651174479944,None,False
0.6460172102238114,0.39215404133226356,-0.15126334905179945,None,False
0.6547364383864088,0.38811585606809723,-0.18844027627779944,None,False
0.6623806783396152,0.38136659376711257,-0.34869987411779946,None,False
0.6706531092895973,0.3755980550775934,-0.27960999550059945,None,False
0.6789001542719657,0.3725058942463493,-0.15317835617059944,None,False
0.6876317412368419,0.37031359399447616,-0.10301863396559943,None,False
0.6959425484010474,0.3670696751217589,-0.15935936638559942,None,False
0.7044309040300205,0.3632228363721939,-0.18448580464739942,None,False
0.7135327841314577,0.3602064408100481,-0.1356226055157994,None,False
0.7216715211675038,0.36418866002669986,0.19881168788420062,None,False
0.7297841237720222,0.37174470871971355,0.3662159060442006,None,False
0.7372634487988209,0.3807723905756566,0.46125075857920067,None,False
0.744909275048704,0.38866468762940476,0.40190312994620064,None,False
0.7525641848512518,0.3954817835828608,0.35147234409220063,None,False
0.7599824560997139,0.4007153860911313,0.28271919387320066,None,False
0.7672623733445508,0.4075134871308669,0.36708407227320067,None,False
0.7737574320499448,0.4151695402263095,0.45187348935680066,None,False
0.7805718433180072,0.4237418289999021,0.47793223331880064,None,False
0.7875357134850646,0.43270441046618663,0.48731637382680065,None,False
0.794439033432983,0.43660106792002173,0.22837058442680064,None,False
0.8016182744869274,0.4342692331724903,-0.1329532022731994,None,False
0.8092482377966239,0.43137043361688204,-0.1551811704231994,None,False
0.8159843958995698,0.43043938192695474,-0.056851560753199415,None,False
0.8272071901411652,0.4297666246753639,-0.017885614218199418,None,False
0.834853671334091,0.42948666119093704,-0.015074953593599418,None,False
0.8417021298793046,0.43050977520809736,0.061437483171400575,None,False
0.8486561951671352,0.4369504189427598,0.36433831287140056,None,False
0.8534263572177161,0.44683690789495095,0.7064708072714005,None,False
0.8575579288707998,0.4579640203378425,0.8370180291114006,None,False
0.8614439300189675,0.4671721714936774,0.7731020257814005,None,False
0.866253307802775,0.4792041806073313,0.8002457871830005,None,False
0.8725320268746617,0.4859890318346707,0.41865255998300055,None,False
0.8725320268746617,0.4872305806707044,0.08606149888300058,None,False
0.8725320268746617,0.4890466543759337,0.11096803245900058,None,False
0.8798312175122539,0.49270404601714185,0.20346710531900059,None,False
0.8869762669606795,0.4965766089514109,0.21957514743700057,None,False
0.8946579129201547,0.5032811872089407,0.34501568661700055,None,False
0.899481420531246,0.5161384278789616,0.8318823322170006,None,False
0.9028901371131732,0.5322756427005934,1.0968067875170004,None,False
0.9053553668832099,0.5470641508808171,1.1861241092170005,None,False
0.907865687064454,0.5626836464579349,1.1986686210670006,None,False
0.9110971488233514,0.5858772303109128,1.2626037127672005,None,False
0.9134959972391903,0.6015480170073518,1.2148690541342004,None,False
0.9158374086753334,0.6177786015203007,1.2338152452534004,None,False
0.9175458031802424,0.6299630518505875,1.2425984653634004,None,False
0.9197885536287254,0.6459710423865426,1.2428359326114002,None,False
0.9221545115221949,0.6627031551350565,1.2400084734364003,None,False
0.926749079331693,0.6959788503388439,1.2520490365704002,None,False
0.9290191054439089,0.7125310602368932,1.2492895340930001,None,False
0.932248857258608,0.7308118834038722,1.1654866350450002,None,False
0.932248857258608,0.7308118834038722,1.2022275709080001,None,False
0.9327821405470994,0.7308118834038722,1.5046863007080002,None,False
0.9324247433095222,0.7308118834038722,1.6240832697100003,None,False
0.9318115199451316,0.7439441844246042,1.6837179971000003,None,False
0.9315793487344691,0.7439441844246042,1.6056555353800002,None,False
0.9324250773976178,0.7439441844246042,1.4563133065050002,None,False
0.9339281980232224,0.7439441844246042,1.3536665335572002,None,False
0.9339281980232224,0.7439441844246042,1.3015528632772002,None,False
0.9339281980232224,0.7439441844246042,1.3007083672172002,None,False
0.9339281980232224,0.7439441844246042,1.2717816949572003,None,False
0.9339281980232224,0.7439441844246042,1.2155165538792003,None,False
0.9339281980232224,0.7439441844246042,1.3314767438962003,None,False
0.9339281980232224,0.7439441844246042,0.9880309268662003,None,False
0.9339281980232224,0.7439441844246042,0.9352353983862003,None,False
0.9339281980232224,0.7439441844246042,0.8489883463662002,None,False
0.9339281980232224,0.7439441844246042,0.7309283694162002,None,False
0.9339281980232224,0.7439441844246042,1.1638327714162002,None,False
0.9339281980232224,0.7439441844246042,1.4416125069762002,None,False
0.9314242336908899,0.7439441844246042,1.9794314456862003,None,False
0.9258682157908773,0.7543850411254098,2.4830406493862003,None,False
0.9205296408227204,0.7590203200698681,2.7982347802862004,None,False
0.9125662917160561,0.7653014660395093,2.8275577392562004,None,False
0.9060205256876116,0.7701047135458855,2.8481639083812005,None,False
0.8981985681770411,0.7792441000167144,2.6931652340158005,None,False
0.8905943601101435,0.7892903865106672,2.6433659098218008,None,False
0.8905943601101435,0.7983713699674081,2.576322368841801,None,False
0.8905943601101435,0.8088210921695014,2.492098748621801,None,False
0.8820600527451854,0.8179202396751246,2.7279094614718007,None,False
0.8723268239672923,0.8235080815409814,2.909460138581801,None,False
0.8639995696007067,0.8260193367999505,3.0180489288328007,None,False
0.8556206456541063,0.8263503280533713,3.1253282144998007,None,False
0.8471494067737012,0.8255665374945766,3.1796722406238005,None,False
0.8402655085162077,0.8242841250320901,3.2181510361638006,None,False
0.8314079458415159,0.8206234831852773,3.3101515062758007,None,False
0.823289835423956,0.816595085202067,3.3431456576258007,Elevator (Main Gate),False
0.823289835423956,0.8091711260391172,3.536371916125801,Elevator (Main Gate),False
0.823289835423956,0.8009944132232342,3.591392455295801,Elevator (Main Gate),False
0.823289835423956,0.7921070677687038,3.564125761137801,Elevator (Main Gate),False
0.823289835423956,0.785225878130728,3.537160671807801,Elevator (Main Gate),False
0.823289835423956,0.7788527343561155,3.469219949474801,Elevator (Main Gate),False
0.823289835423956,0.7788527343561155,3.5517980996108007,Elevator (Main Gate),False
0.823289835423956,0.7788527343561155,3.5508428867458006,Elevator (Main Gate),False
0.823289835423956,0.7788527343561155,3.4855005561358006,Elevator (Main Gate),False
0.823289835423956,0.7788527343561155,3.4283687752528005,Elevator (Main Gate),False
