time,seconds_elapsed,temperature
1732873686737000000,1.006,18.5
1732873687738000000,2.006999755859375,18.5
1732873688737000000,3.006,18.5
1732873689736000000,4.005,18.5
1732873690740000000,5.009,18.5
1732873691737000000,6.006,18.5
1732873692737000000,7.006,18.5
1732873693737000000,8.006,18.5
1732873694738000000,9.006999755859376,18.5
1732873695741000000,10.01,18.5
1732873696740000000,11.009,18.5
1732873697738000000,12.006999755859376,18.5
1732873698739000000,13.008,18.5
