time,seconds_elapsed,lux
1733224533016914700,0.669914794921875,627
1733224533032981800,0.685981689453125,626
1733224533072908500,0.725908447265625,625
1733224533110842400,0.76384228515625,623
1733224533150864400,0.803864501953125,620
1733224533190999000,0.8439990234375,616
1733224533230872300,0.883872314453125,614
1733224533270898700,0.923898681640625,612
1733224533310898000,0.96389794921875,608
1733224533350884400,1.00388427734375,604
1733224533390887000,1.043886962890625,599
1733224533430891500,1.0838916015625,591
1733224533470946800,1.12394677734375,582
1733224533510911700,1.163911865234375,569
1733224533550897000,1.20389697265625,552
1733224533590912800,1.243912841796875,537
1733224533630912800,1.283912841796875,517
1733224533670946800,1.32394677734375,499
1733224533710905900,1.36390576171875,482
1733224533750869200,1.403869140625,463
1733224533791003000,1.4440029296875,452
1733224533830915300,1.483915283203125,443
1733224533870997200,1.523997314453125,439
1733224533910957800,1.563957763671875,435
1733224533950885400,1.603885498046875,430
1733224533991009300,1.64400927734375,421
1733224534030886700,1.68388671875,410
1733224534070871800,1.723871826171875,399
1733224534110977000,1.76397705078125,386
1733224534150916400,1.803916259765625,371
1733224534190871800,1.843871826171875,354
1733224534230950000,1.883949951171875,335
1733224534270918000,1.92391796875,314
1733224534310956000,1.9639560546875,290
1733224534350885400,2.003885498046875,264
1733224534390869200,2.043869140625,237
1733224534430880000,2.0838798828125,207
1733224534470969900,2.123969970703125,176
1733224534510889000,2.163888916015625,142
1733224534550917600,2.203917724609375,106
1733224534590910500,2.243910400390625,82
1733224534630879700,2.283879638671875,65
1733224534670919400,2.32391943359375,58
1733224534790843600,2.44384375,59
1733224534830886100,2.48388623046875,60
1733224534990889200,2.64388916015625,62
1733224535070886100,2.72388623046875,60
1733224535110872800,2.763872802734375,62
1733224535150890800,2.803890869140625,61
1733224535190879700,2.843879638671875,63
1733224535230866200,2.8838662109375,62
1733224535270891000,2.92389111328125,60
1733224535310927400,2.96392724609375,59
1733224535350990300,3.003990234375,56
1733224535510875600,3.163875732421875,42
1733224535550900000,3.20389990234375,29
1733224535590922000,3.243921875,17
1733224535630911700,3.283911865234375,5
1733224535750883000,3.403883056640625,7
1733224535790998800,3.443998779296875,9
1733224535830942700,3.483942626953125,13
1733224535870899700,3.523899658203125,16
1733224535910895000,3.56389501953125,21
1733224535950995500,3.603995361328125,24
1733224535990982400,3.643982421875,28
1733224536030901800,3.68390185546875,35
1733224536070930700,3.7239306640625,43
1733224536110946000,3.763946044921875,54
1733224536150932500,3.803932373046875,66
1733224536190872600,3.84387255859375,77
1733224536230930700,3.8839306640625,92
1733224536270880000,3.9238798828125,106
1733224536310916600,3.96391650390625,122
1733224536350890200,4.00389013671875,138
1733224536390870500,4.04387060546875,156
1733224536430882300,4.08388232421875,174
1733224536470857500,4.123857421875,192
1733224536510912300,4.163912353515625,211
1733224536550878200,4.203878173828125,318
1733224536590981000,4.243981201171875,325
1733224536631013400,4.284013427734375,340
1733224536670925600,4.323925537109375,353
1733224536710939400,4.363939453125,364
1733224536750878200,4.403878173828125,376
1733224536790865000,4.443864990234375,388
1733224536830890800,4.483890869140625,399
1733224536870994000,4.523993896484375,424
1733224536910944800,4.56394482421875,445
1733224536950866400,4.603866455078125,466
1733224536990871000,4.64387109375,487
1733224537031005200,4.684005126953125,503
1733224537070946300,4.7239462890625,519
1733224537110917400,4.76391748046875,534
1733224537150919000,4.8039189453125,546
1733224537190885000,4.843885009765625,560
1733224537230998800,4.883998779296875,573
1733224537271033600,4.92403369140625,586
1733224537310897400,4.9638974609375,598
1733224537350869800,5.003869873046875,605
1733224537510943700,5.16394384765625,596
1733224537550857000,5.20385693359375,581
1733224537590918100,5.243918212890625,565
1733224537630859800,5.28385986328125,551
1733224537670867200,5.3238671875,540
1733224537710878500,5.36387841796875,531
1733224537750855200,5.403855224609375,519
1733224537790862800,5.44386279296875,510
1733224537830884600,5.483884521484375,502
1733224537870898700,5.523898681640625,496
1733224537910885400,5.563885498046875,490
1733224537951115800,5.60411572265625,484
1733224537991039200,5.644039306640625,476
1733224538030928400,5.683928466796875,465
1733224538070868000,5.723867919921875,456
1733224538110879200,5.763879150390625,446
1733224538150898000,5.80389794921875,435
1733224538191087400,5.84408740234375,425
1733224538230888000,5.883887939453125,416
1733224538270899500,5.9238994140625,405
1733224538310932000,5.963931884765625,394
1733224538350884900,6.003884765625,383
1733224538390837200,6.043837158203125,368
1733224538430871300,6.083871337890625,355
1733224538470835700,6.123835693359375,342
