time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1733224534368000000,2.021,wifi,true,true,true,false,,02:00:00:00:00:00,70,10.210.62.179,5220,,
1733224536367000000,4.02,wifi,true,true,true,false,,02:00:00:00:00:00,70,10.210.62.179,5220,,
1733224538368000000,6.021,wifi,true,true,true,false,,02:00:00:00:00:00,70,10.210.62.179,5220,,
