time,seconds_elapsed,magneticBearing
1733224533012127200,0.665127197265625,185.56556349993224
1733224533022584600,0.67558447265625,170.2933469472783
1733224533032501000,0.6855009765625,159.92847538339137
1733224533042452200,0.6954521484375,162.97947470059847
1733224533052481300,0.705481201171875,169.21570269290146
1733224533062479600,0.715479736328125,154.59228216969262
1733224533072478700,0.725478759765625,156.29735272046827
1733224533082467300,0.73546728515625,157.38013586026597
1733224533092266200,0.745266357421875,158.962489444007
1733224533110412300,0.763412353515625,155.85445756619893
1733224533120409600,0.77340966796875,154.885165441967
1733224533130416000,0.783416015625,153.434948822922
1733224533140404200,0.793404296875,162.03085980840947
1733224533150433800,0.803433837890625,159.2744417018034
1733224533160390100,0.81339013671875,155.22485909798812
1733224533170535000,0.823534912109375,156.44773625163364
1733224533180410600,0.83341064453125,156.80140948635182
1733224533190553000,0.843552978515625,156.0375115535292
1733224533200507600,0.853507568359375,154.2306734953644
1733224533210428200,0.86342822265625,158.45902383591852
1733224533220396500,0.873396484375,158.49856431860132
1733224533230419200,0.883419189453125,150.01836199567234
1733224533240441600,0.893441650390625,162.55281122150737
1733224533250489600,0.903489501953125,156.19405707504168
1733224533260508000,0.9135078125,156.57130604117597
1733224533270445300,0.9234453125,154.1336425457385
1733224533280406800,0.93340673828125,157.38013586026597
1733224533290402800,0.94340283203125,156.19405707504168
1733224533300600800,0.953600830078125,159.0754977395929
1733224533310447000,0.963447021484375,154.17900906243298
1733224533320393000,0.97339306640625,154.17900906243298
1733224533330549800,0.9835498046875,155.69545209183636
1733224533340522000,0.99352197265625,155.69545209183636
1733224533350433800,1.003433837890625,155.69545209183636
1733224533360416800,1.013416748046875,154.98310689581547
1733224533370495200,1.0234951171875,154.98310689581547
1733224533380518100,1.03351806640625,155.85445756619893
1733224533390436400,1.043436279296875,155.095229615156
1733224533400425200,1.05342529296875,155.095229615156
1733224533410414600,1.06341455078125,154.2900453825286
1733224533420408000,1.073407958984375,154.2900453825286
1733224533430441000,1.08344091796875,155.22485976434803
1733224533440371700,1.093371826171875,155.22485976434803
1733224533450433300,1.103433349609375,154.35899328750367
1733224533460463900,1.1134638671875,155.3764356058128
1733224533470455000,1.123455078125,154.4400338824577
1733224533480401200,1.133401123046875,154.4400338824577
1733224533490430700,1.1434306640625,155.55604568740463
1733224533500510000,1.153510009765625,155.55604568740463
1733224533510457900,1.163457763671875,154.53665645314254
1733224533520411600,1.17341162109375,155.7722538300472
1733224533530467000,1.183467041015625,155.7722538300472
1733224533540434000,1.193433837890625,157.16634525959628
1733224533550444000,1.203444091796875,156.0375115535292
1733224533560495400,1.213495361328125,157.61986585738512
1733224533570441200,1.223441162109375,160.55996496166418
1733224533580439000,1.23343896484375,159.44395431259537
1733224533590459400,1.24345947265625,161.565051177078
1733224533600413200,1.2534130859375,160.34617563288836
1733224533610450000,1.263449951171875,164.05460361580904
1733224533620478200,1.273478271484375,162.89727167704658
1733224533630459600,1.283459716796875,165.96375653207352
1733224533640445000,1.29344482421875,170.53767802272404
1733224533650475500,1.3034755859375,169.69515359953584
1733224533660411400,1.313411376953125,174.80557112725592
1733224533670453500,1.32345361328125,174.2894067779683
1733224533680414700,1.333414794921875,180
1733224533690458400,1.343458251953125,180
1733224533700481800,1.353481689453125,180
1733224533710465500,1.363465576171875,180
1733224533720500000,1.3735,187.1250163489018
1733224533730657000,1.383656982421875,187.1250163489018
1733224533740458200,1.393458251953125,188.13010261028808
1733224533750429200,1.40342919921875,188.13010261028808
1733224533760449300,1.41344921875,195.94539638419096
1733224533770452700,1.42345263671875,198.4349483960352
1733224533780434000,1.433433837890625,198.43494839603522
1733224533790552600,1.443552490234375,206.565051177078
1733224533800410000,1.45341015625,210.9637575365131
1733224533810514400,1.463514404296875,210.9637575365131
1733224533820406000,1.473406005859375,210.9637575365131
1733224533830464800,1.48346484375,210.9637575365131
1733224533840510500,1.493510498046875,216.86989832886292
1733224533850451200,1.503451171875,201.80140978075653
1733224533860531200,1.51353125,206.565051177078
1733224533870557700,1.5235576171875,206.565051177078
1733224533880427500,1.533427490234375,206.565051177078
1733224533890506000,1.543506103515625,194.03624346792648
1733224533900535300,1.553535400390625,194.03624346792648
1733224533910516700,1.563516845703125,194.03624346792648
1733224533920512300,1.57351220703125,194.03624346792648
1733224533930580500,1.58358056640625,180
