time,seconds_elapsed,z,y,x
1733404706035491800,0.204491943359375,9.583989143371582,1.5610195398330688,-0.29209262132644653
1733404706045501700,0.214501708984375,9.5408935546875,1.625662922859192,-0.3471592366695404
1733404706055480800,0.224480712890625,9.622296333312988,1.6065093278884888,-0.3232172429561615
1733404706065490400,0.234490478515625,9.732429504394531,1.5634137392044067,-0.30885201692581177
1733404706075500300,0.244500244140625,9.813833236694336,1.4867992401123047,-0.272938996553421
1733404706085479400,0.2544794921875,9.818621635437012,1.37906014919281,-0.2968810200691223
1733404706095489300,0.2644892578125,9.775525093078613,1.3551181554794312,-0.31842881441116333
1733404706105499100,0.2744990234375,9.708487510681152,1.3862427473068237,-0.2585737705230713
1733404706115478300,0.284478271484375,9.610325813293457,1.414973258972168,-0.26096799969673157
1733404706125488000,0.294488037109375,9.524134635925293,1.4652514457702637,-0.304063618183136
1733404706135498000,0.304498046875,9.519346237182617,1.4508862495422363,-0.2561795711517334
1733404706145477000,0.31447705078125,9.66299819946289,1.3766659498214722,-0.21308395266532898
1733404706155487000,0.324487060546875,9.75637149810791,1.3958195447921753,-0.22266076505184174
1733404706165496600,0.33449658203125,9.852140426635742,1.4484920501708984,-0.16998831927776337
1733404706175475700,0.344475830078125,9.916783332824707,1.45806884765625,-0.14844051003456116
1733404706185485600,0.354485595703125,9.943120002746582,1.5107412338256836,-0.22505496442317963
1733404706195495400,0.364495361328125,9.90241813659668,1.50355863571167,-0.2801215946674347
1733404706205474600,0.374474609375,9.792284965515137,1.5179238319396973,-0.35913026332855225
1733404706215484400,0.384484375,9.72285270690918,1.5083470344543457,-0.35434186458587646
1733404706225494300,0.394494384765625,9.763554573059082,1.4532804489135742,-0.22505496442317963
1733404706235504000,0.404504150390625,9.854534149169922,1.3910311460494995,-0.20111294090747833
1733404706245483300,0.414483154296875,9.84256362915039,1.3934253454208374,-0.2849099934101105
1733404706255492900,0.424492919921875,9.751583099365234,1.4915876388549805,-0.2106897532939911
1733404706265502700,0.434502685546875,9.634267807006836,1.482010841369629,-0.17477671802043915
1733404706275481900,0.44448193359375,9.59835433959961,1.4844050407409668,-0.19153612852096558
1733404706285491700,0.45449169921875,9.639056205749512,1.5131354331970215,-0.13407529890537262
1733404706295501600,0.46450146484375,9.718064308166504,1.4676456451416016,-0.10534487664699554
1733404706305480700,0.474480712890625,9.816226959228516,1.4987702369689941,-0.19393034279346466
