time,seconds_elapsed,lux
1732873913492330000,0.171330078125,116
1732873913597425400,0.27642529296875,117
1732873913637356300,0.316356201171875,120
1732873913677510000,0.356510009765625,123
1732873913717391400,0.396391357421875,125
1732873913917417000,0.5964169921875,124
1732873914037470200,0.71647021484375,123
1732873914077432300,0.756432373046875,122
1732873914117525500,0.796525390625,119
1732873914157430800,0.8364306640625,118
1732873914197509000,0.876509033203125,116
1732873914237408800,0.91640869140625,112
1732873914277411000,0.9564111328125,108
1732873914317420500,0.996420654296875,103
1732873914357393000,1.036392822265625,99
1732873914517421600,1.196421630859375,103
1732873914557491200,1.2364912109375,107
1732873914597417700,1.276417724609375,109
1732873914757404000,1.43640380859375,107
1732873914797412400,1.476412353515625,106
1732873914917467600,1.596467529296875,105
1732873915077411600,1.75641162109375,103
1732873915117412900,1.796412841796875,101
1732873915157425700,1.83642578125,100
1732873915197576200,1.876576171875,98
1732873915237425700,1.91642578125,96
1732873915277397800,1.956397705078125,94
1732873915317415700,1.996415771484375,92
1732873915357417500,2.03641748046875,89
1732873915397399000,2.07639892578125,87
1732873915437411800,2.116411865234375,86
1732873915597426200,2.27642626953125,87
1732873915637412900,2.316412841796875,88
1732873915797415200,2.476415283203125,89
1732873915877428500,2.556428466796875,90
1732873915917404200,2.596404052734375,91
1732873915957567700,2.636567626953125,90
1732873916077421000,2.756421142578125,88
1732873916117416200,2.796416259765625,84
1732873916157429200,2.83642919921875,81
1732873916237416700,2.916416748046875,80
1732873916277528300,2.9565283203125,79
1732873916397388300,3.07638818359375,78
1732873916557411300,3.236411376953125,77
1732873916757422800,3.4364228515625,78
1732873916877447000,3.556447021484375,80
1732873916917446700,3.59644677734375,82
1732873917077401600,3.756401611328125,81
1732873917117436700,3.796436767578125,78
1732873917157431300,3.836431396484375,75
1732873917357390000,4.03639013671875,77
1732873917397546000,4.0765458984375,79
1732873917557518300,4.236518310546875,78
1732873917637388300,4.31638818359375,77
1732873917677398500,4.3563984375,76
1732873917797452800,4.476452880859375,74
1732873917837410600,4.51641064453125,73
1732873917877451000,4.556450927734375,71
1732873917917453600,4.59645361328125,69
1732873918197404000,4.87640380859375,70
1732873918237428000,4.916427978515625,71
1732873918277457000,4.956456787109375,73
1732873918317450800,4.99645068359375,75
1732873918357489400,5.036489501953125,76
1732873918397444400,5.0764443359375,78
1732873918437422300,5.11642236328125,79
1732873918557424000,5.236424072265625,78
1732873918597418200,5.276418212890625,76
1732873918637410600,5.31641064453125,73
1732873918757415200,5.436415283203125,74
1732873918837534000,5.516533935546875,75
1732873918957417200,5.636417236328125,76
1732873918997433900,5.676433837890625,75
1732873919117405000,5.796405029296875,76
1732873919157408000,5.836407958984375,79
1732873919197401300,5.8764013671875,83
1732873919237401000,5.916401123046875,87
1732873919277445400,5.9564453125,91
1732873919317512400,5.996512451171875,94
1732873919357419000,6.0364189453125,96
1732873919397424600,6.076424560546875,97
1732873919437433300,6.116433349609375,99
1732873919477436400,6.1564365234375,101
1732873919517408800,6.19640869140625,103
1732873919677398800,6.356398681640625,102
1732873919717529600,6.396529541015625,100
1732873919877431800,6.556431884765625,102
1732873919917427500,6.596427490234375,105
1732873919957447400,6.636447509765625,109
1732873919997479400,6.6764794921875,113
1732873920037404700,6.71640478515625,116
1732873920077399000,6.75639892578125,119
1732873920157581800,6.836581787109375,120
1732873920197386500,6.876386474609375,121
1732873920237409800,6.916409912109375,123
1732873920277410300,6.956410400390625,125
1732873920317438200,6.996438232421875,126
1732873920357542000,7.0365419921875,127
1732873920437447400,7.116447509765625,126
1732873920477424400,7.15642431640625,124
1732873920517409000,7.196408935546875,122
1732873920557459000,7.236458984375,121
1732873920597430800,7.2764306640625,120
1732873920757407700,7.43640771484375,123
1732873920797418000,7.47641796875,125
1732873920837440000,7.51643994140625,127
1732873920877561000,7.55656103515625,129
1732873920957443000,7.636443115234375,131
1732873920997422600,7.676422607421875,132
1732873921037413400,7.716413330078125,134
1732873921077511400,7.756511474609375,136
1732873921117419000,7.7964189453125,139
1732873921157429200,7.83642919921875,141
1732873921197407200,7.8764072265625,144
1732873921357401300,8.0364013671875,142
1732873921397435400,8.076435302734374,139
1732873921437467600,8.116467529296875,137
1732873921557412400,8.236412353515625,139
1732873921597412400,8.276412353515624,140
1732873921637379300,8.31637939453125,143
1732873921677386200,8.35638623046875,145
1732873921917575200,8.5965751953125,148
1732873921957407200,8.6364072265625,152
1732873921997429200,8.67642919921875,158
1732873922037555000,8.716554931640625,165
1732873922077458400,8.75645849609375,169
1732873922117430500,8.796430419921874,172
1732873922157421800,8.836421875,174
1732873922277412400,8.956412353515624,175
1732873922317447700,8.99644775390625,176
1732873922357409800,9.036409912109375,177
1732873922397402400,9.07640234375,178
1732873922437430500,9.116430419921874,180
1732873922477428200,9.15642822265625,181
1732873922517443000,9.196443115234375,183
1732873922557440500,9.2364404296875,184
1732873922597487000,9.276487060546875,185
1732873922637394000,9.316393798828125,186
1732873922677386500,9.356386474609375,188
1732873922717455400,9.396455322265625,191
1732873922757463000,9.436463134765624,197
1732873922797390000,9.47639013671875,203
1732873922837414700,9.51641455078125,209
1732873922877430500,9.556430419921876,215
1732873922917421600,9.596421630859375,246
1732873922957432300,9.636432373046874,253
1732873923037410600,9.71641064453125,252
1732873923077398800,9.756398681640626,251
1732873923157440800,9.836440673828125,249
1732873923237405700,9.91640576171875,248
1732873923277436000,9.956435791015625,246
1732873923317547500,9.996547607421874,245
1732873923357396200,10.036396240234374,240
1732873923397531400,10.076531494140625,234
1732873923437449200,10.11644921875,229
1732873923597438700,10.276438720703124,236
1732873923637408000,10.316407958984374,245
1732873923677442300,10.3564423828125,256
1732873923717408800,10.39640869140625,270
1732873923757392600,10.436392578125,284
1732873923797404400,10.476404296875,297
1732873923837384400,10.516384521484374,309
1732873923877394200,10.556394287109375,314
1732873923917362000,10.59636181640625,316
1732873923957467100,10.636467041015624,320
1732873923997428000,10.676427978515624,322
1732873924157405400,10.836405517578125,320
1732873924197483800,10.87648388671875,315
1732873924237398000,10.91639794921875,300
1732873924277437000,10.95643701171875,282
1732873924317443800,10.99644384765625,265
1732873924357426200,11.03642626953125,253
1732873924397423600,11.076423583984376,251
1732873924517422600,11.196422607421875,260
1732873924557423900,11.236423828125,271
1732873924597423000,11.276423095703125,279
1732873924637482000,11.31648193359375,289
1732873924677410300,11.356410400390626,294
1732873924717536800,11.396536865234374,297
1732873924757536800,11.436536865234375,301
1732873924797474300,11.476474365234376,304
1732873924837450200,11.5164501953125,308
1732873924877416000,11.556416015625,312
1732873924997415200,11.676415283203125,311
1732873925037398800,11.716398681640625,305
1732873925077540400,11.756540283203124,295
1732873925117431300,11.796431396484374,288
1732873925157446400,11.8364462890625,287
1732873925277418800,11.956418701171875,290
1732873925317424000,11.996424072265626,297
1732873925357401600,12.036401611328126,304
1732873925397429500,12.076429443359375,311
1732873925437417000,12.1164169921875,323
1732873925477395500,12.1563955078125,340
1732873925517417200,12.196417236328125,358
1732873925557453600,12.23645361328125,373
1732873925597516000,12.27651611328125,380
1732873925717418000,12.39641796875,378
1732873925756922000,12.435922119140624,374
1732873925796956700,12.475956787109375,372
1732873925876951300,12.555951416015626,369
1732873925916929300,12.59592919921875,366
1732873925956939800,12.635939697265625,335
1732873925996947700,12.67594775390625,302
1732873926036928000,12.715927978515625,265
1732873926077017900,12.756017822265624,225
1732873926116949800,12.79594970703125,217
1732873926156943400,12.835943359375,209
1732873926237127700,12.916127685546876,201
1732873926277094100,12.95609423828125,191
1732873926316969500,12.995969482421875,182
1732873926356938800,13.035938720703125,174
1732873926396955600,13.07595556640625,168
1732873926436995800,13.115995849609375,164
1732873926476936200,13.155936279296874,160
1732873926556961000,13.2359609375,163
1732873926597050400,13.27605029296875,172
1732873926636952300,13.315952392578126,181
1732873926676954000,13.3559541015625,196
1732873926717027600,13.396027587890625,195
1732873926756939300,13.435939208984376,202
1732873926837134600,13.516134521484375,177
1732873926877112300,13.5561123046875,145
1732873926916953300,13.595953369140625,101
1732873926956961300,13.635961181640624,71
1732873926996949200,13.67594921875,60
1732873927036937000,13.71593701171875,53
1732873927077050000,13.756050048828126,52
1732873927196932900,13.875932861328126,51
1732873927236943000,13.915943115234375,50
1732873927276973800,13.955973876953125,49
1732873927556975400,14.235975341796875,52
1732873927596983000,14.275983154296876,55
1732873927636941600,14.315941650390625,61
1732873927796958700,14.475958740234375,58
1732873927836974600,14.515974609375,55
1732873927876964900,14.55596484375,50
1732873927916961000,14.5959609375,49
1732873928036964600,14.715964599609375,48
1732873928156948700,14.83594873046875,49
1732873928236961800,14.9159619140625,53
1732873928276985900,14.95598583984375,57
1732873928316968400,14.995968505859375,58
1732873928476950800,15.15595068359375,54
1732873928516962800,15.195962890625,50
1732873928557119700,15.23611962890625,49
1732873928716950800,15.39595068359375,48
1732873928836961300,15.515961181640625,49
1732873928876966000,15.5559658203125,50
1732873928916980000,15.59597998046875,53
1732873928956944000,15.63594384765625,59
1732873928997085200,15.676085205078126,65
1732873929036926700,15.7159267578125,67
1732873929156968400,15.835968505859375,64
1732873929197055700,15.8760556640625,60
1732873929236956700,15.915956787109375,55
1732873929277105000,15.95610498046875,53
1732873929396949800,16.07594970703125,54
1732873929477099000,16.15609912109375,55
1732873929596981500,16.2759814453125,56
1732873929636930000,16.315929931640625,57
1732873929717070600,16.396070556640623,65
