time,seconds_elapsed,dBFS
1732873940929000000,27.608,-33
1732873941046000000,27.725000244140624,-25
1732873941164000000,27.843,-21
1732873941314000000,27.992999755859376,-24
1732873941431000000,28.11,-29
1732873941548000000,28.227,-32
1732873941668000000,28.347,-19
1732873941782000000,28.461000244140624,-19
1732873941900000000,28.579,-31
1732873942017000000,28.696,-32
1732873942134000000,28.813000244140625,-15
1732873942250000000,28.928999755859376,-12
1732873942368000000,29.047,-17
1732873942487000000,29.166,-30
1732873942603000000,29.282,-23
1732873942720000000,29.399,-19
1732873942837000000,29.516,-28
1732873942955000000,29.634,-10
1732873943072000000,29.751,-34
1732873943189000000,29.868,-34
1732873943307000000,29.986,-18
1732873943423000000,30.102,-20
1732873943540000000,30.219,-31
1732873943657000000,30.336,-29
1732873943777000000,30.456,-24
1732873943892000000,30.571,-13
1732873944009000000,30.688,-23
1732873944127000000,30.806,-25
1732873944243000000,30.922,-22
1732873944361000000,31.04,-23
1732873944478000000,31.157000244140626,-29
1732873944598000000,31.277000244140623,-31
1732873944712000000,31.391,-32
1732873944829000000,31.508,-24
1732873944948000000,31.627,-20
1732873945064000000,31.743,-23
1732873945181000000,31.86,-23
1732873945298000000,31.976999755859374,-23
1732873945418000000,32.09699975585937,-24
1732873945532000000,32.211,-23
1732873945650000000,32.32899975585938,-19
1732873945766000000,32.44500024414062,-18
1732873945884000000,32.563,-17
1732873946001000000,32.68,-23
1732873946118000000,32.79700024414063,-18
1732873946236000000,32.915,-7
1732873946353000000,33.032,-16
1732873946470000000,33.14900024414062,-25
1732873946587000000,33.266,-20
1732873946704000000,33.383,-21
1732873946821000000,33.5,-13
1732873946941000000,33.62,-16
1732873947057000000,33.736,-24
1732873947173000000,33.852,-1
1732873947291000000,33.97,-9
1732873947409000000,34.088,-9
1732873947524000000,34.203,0
1732873947642000000,34.320999755859376,-13
1732873947759000000,34.438,-23
1732873947881000000,34.56,-3
1732873947993000000,34.672,0
1732873948110000000,34.789000244140624,-10
1732873948230000000,34.90900024414063,-10
1732873948348000000,35.027,-17
1732873948462000000,35.14100024414063,-3
1732873948579000000,35.258,0
1732873948703000000,35.382,-6
1732873948813000000,35.492,-37
1732873948933000000,35.612,-28
1732873949047000000,35.726,-28
1732873949168000000,35.847,-27
1732873949282000000,35.960999755859376,-26
1732873949399000000,36.078,-17
1732873949518000000,36.197000244140625,-29
1732873949634000000,36.31299975585937,-37
1732873949751000000,36.43,-28
1732873949868000000,36.547,-22
1732873949988000000,36.667,-25
1732873950102000000,36.78100024414063,-28
1732873950219000000,36.898,-21
1732873950336000000,37.015,-21
