time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1732873914324000000,1.003,0.7599999904632568,unplugged,false
1732873915325000000,2.004,0.7599999904632568,unplugged,false
1732873916324000000,3.003,0.7599999904632568,unplugged,false
1732873917325000000,4.004,0.7599999904632568,unplugged,false
1732873918324000000,5.003,0.7599999904632568,unplugged,false
1732873919324000000,6.003,0.7599999904632568,unplugged,false
1732873920324000000,7.003,0.7599999904632568,unplugged,false
1732873921324000000,8.003,0.7599999904632568,unplugged,false
1732873922326000000,9.005000244140625,0.7599999904632568,unplugged,false
1732873923324000000,10.003,0.7599999904632568,unplugged,false
1732873924325000000,11.004,0.7599999904632568,unplugged,false
1732873925324000000,12.003,0.7599999904632568,unplugged,false
1732873926325000000,13.004,0.7599999904632568,unplugged,false
1732873927325000000,14.004,0.7599999904632568,unplugged,false
1732873928324000000,15.003,0.7599999904632568,unplugged,false
1732873929326000000,16.005000244140625,0.7599999904632568,unplugged,false
1732873930325000000,17.004,0.7599999904632568,unplugged,false
1732873931325000000,18.004,0.7599999904632568,unplugged,false
1732873932325000000,19.004,0.7599999904632568,unplugged,false
1732873933326000000,20.005000244140625,0.7599999904632568,unplugged,false
1732873934326000000,21.005000244140625,0.7599999904632568,unplugged,false
1732873935327000000,22.006,0.7599999904632568,unplugged,false
1732873936327000000,23.006,0.7599999904632568,unplugged,false
1732873937326000000,24.005000244140625,0.7599999904632568,unplugged,false
1732873938327000000,25.006,0.7599999904632568,unplugged,false
1732873939330000000,26.008999755859374,0.7599999904632568,unplugged,false
1732873940331000000,27.01,0.7599999904632568,unplugged,false
1732873941330000000,28.008999755859374,0.7599999904632568,unplugged,false
1732873942331000000,29.01,0.7599999904632568,unplugged,false
1732873943331000000,30.01,0.7599999904632568,unplugged,false
1732873944331000000,31.01,0.7599999904632568,unplugged,false
1732873945332000000,32.011,0.7599999904632568,unplugged,false
1732873946333000000,33.012,0.7599999904632568,unplugged,false
1732873947334000000,34.01300024414063,0.7599999904632568,unplugged,false
1732873948334000000,35.01300024414063,0.7599999904632568,unplugged,false
1732873949335000000,36.014,0.7599999904632568,unplugged,false
1732873950336000000,37.015,0.7599999904632568,unplugged,false
