time,seconds_elapsed,z,y,x
1733237826081107200,0.197107177734375,-142.1999969482422,-42.79999923706055,1.3000000715255737
1733237826091007700,0.2070078125,-140.60000610351562,-39.29999923706055,4.5
1733237826101042700,0.217042724609375,-139.40000915527344,-37.400001525878906,6
1733237826111007200,0.22700732421875,-139.40000915527344,-36.400001525878906,6.800000190734863
1733237826121128000,0.2371279296875,-139.3000030517578,-36.60000228881836,7
1733237826131049000,0.247049072265625,-138,-36.10000228881836,7.5
1733237826141064000,0.25706396484375,-139.1999969482422,-36.29999923706055,7.5
1733237826151065900,0.26706591796875,-138.90000915527344,-36.10000228881836,7.5
1733237826161111000,0.277111083984375,-138.5,-35,8.100000381469727
1733237826171058200,0.28705810546875,-138.10000610351562,-36.60000228881836,8
1733237826181048000,0.297048095703125,-139.3000030517578,-35.29999923706055,8.199999809265137
1733237826191092000,0.307092041015625,-139.5,-35.70000076293945,7.700000286102295
1733237826201211000,0.3172109375,-138.8000030517578,-35.29999923706055,8
1733237826211014000,0.327013916015625,-138.90000915527344,-35.79999923706055,8.199999809265137
1733237826221049600,0.337049560546875,-138.3000030517578,-35.60000228881836,7.800000190734863
1733237826231065900,0.34706591796875,-138.3000030517578,-35.900001525878906,7.5
1733237826241032000,0.357031982421875,-138.6999969482422,-35.60000228881836,8.300000190734863
1733237826251151600,0.367151611328125,-139.60000610351562,-35.400001525878906,8.800000190734863
1733237826261141200,0.377141357421875,-138.5,-35.29999923706055,8.199999809265137
1733237826271100400,0.387100341796875,-139.3000030517578,-35.5,8.800000190734863
1733237826281172700,0.3971728515625,-139,-35.10000228881836,8.600000381469727
1733237826291073500,0.407073486328125,-138.8000030517578,-35.5,8.699999809265137
1733237826301069000,0.417069091796875,-137.60000610351562,-35.5,8.300000190734863
1733237826311042600,0.42704248046875,-138.90000915527344,-35,9.100000381469727
1733237826321113300,0.43711328125,-138.10000610351562,-36.29999923706055,8.800000190734863
1733237826331042000,0.4470419921875,-137.6999969482422,-35.5,9
1733237826341065500,0.4570654296875,-138.40000915527344,-35.60000228881836,8.800000190734863
1733237826351154200,0.467154296875,-138.40000915527344,-35.10000228881836,8.800000190734863
1733237826361168400,0.47716845703125,-138.40000915527344,-35,8.699999809265137
1733237826371061000,0.48706103515625,-138.1999969482422,-34.60000228881836,8.90000057220459
1733237826381081600,0.49708154296875,-138.1999969482422,-34.70000076293945,9
1733237826391050800,0.50705078125,-138.1999969482422,-34.70000076293945,9
1733237826401074400,0.517074462890625,-138.1999969482422,-34.70000076293945,9
1733237826411059700,0.527059814453125,-138.1999969482422,-34.79999923706055,9
1733237826421116700,0.53711669921875,-138.1999969482422,-34.79999923706055,9
1733237826431090200,0.547090087890625,-138.3000030517578,-34.79999923706055,9
1733237826441098500,0.557098388671875,-138.1999969482422,-34.79999923706055,9
1733237826451065900,0.56706591796875,-138.3000030517578,-34.79999923706055,9
1733237826461088000,0.577087890625,-138.3000030517578,-34.900001525878906,9
1733237826471055000,0.58705517578125,-138.3000030517578,-34.79999923706055,9.100000381469727
1733237826481099500,0.597099609375,-138.1999969482422,-34.79999923706055,9.100000381469727
1733237826491042000,0.6070419921875,-138.1999969482422,-34.79999923706055,9.100000381469727
1733237826501082600,0.61708251953125,-138.10000610351562,-34.79999923706055,9
1733237826511065600,0.627065673828125,-138.10000610351562,-34.70000076293945,9
1733237826521074000,0.637073974609375,-138.10000610351562,-34.60000228881836,9
1733237826531061200,0.647061279296875,-138,-34.60000228881836,9
1733237826541089300,0.65708935546875,-138,-34.60000228881836,8.90000057220459
1733237826551049000,0.667049072265625,-137.90000915527344,-34.5,8.90000057220459
1733237826561094700,0.6770947265625,-137.8000030517578,-34.5,8.800000190734863
1733237826571071200,0.6870712890625,-137.8000030517578,-34.5,8.800000190734863
1733237826581070300,0.6970703125,-137.6999969482422,-34.5,8.699999809265137
1733237826591119000,0.707119140625,-137.6999969482422,-34.400001525878906,8.600000381469727
1733237826601112800,0.71711279296875,-137.6999969482422,-34.400001525878906,8.600000381469727
1733237826611046000,0.7270458984375,-137.60000610351562,-34.400001525878906,8.5
1733237826621094000,0.737093994140625,-137.60000610351562,-34.29999923706055,8.5
1733237826631236900,0.74723681640625,-137.60000610351562,-34.20000076293945,8.40000057220459
1733237826641077200,0.7570771484375,-137.60000610351562,-34.20000076293945,8.40000057220459
1733237826651053800,0.7670537109375,-137.60000610351562,-34.10000228881836,8.40000057220459
1733237826661104000,0.777104248046875,-137.60000610351562,-34.10000228881836,8.300000190734863
1733237826671085600,0.78708544921875,-137.5,-34,8.199999809265137
1733237826681072600,0.79707275390625,-137.5,-34,8.100000381469727
1733237826691081500,0.80708154296875,-137.5,-33.900001525878906,8.100000381469727
1733237826701128000,0.8171279296875,-137.5,-33.900001525878906,8
1733237826711064800,0.82706494140625,-137.5,-33.900001525878906,7.900000095367432
