time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1732873207349000000,1.002,0.7699999809265137,unplugged,false
1732873208349000000,2.002,0.7699999809265137,unplugged,false
1732873209350000000,3.003000244140625,0.7699999809265137,unplugged,false
1732873210350000000,4.003000244140625,0.7699999809265137,unplugged,false
1732873211350000000,5.003000244140625,0.7699999809265137,unplugged,false
1732873212351000000,6.004,0.7699999809265137,unplugged,false
1732873213351000000,7.004,0.7699999809265137,unplugged,false
1732873214351000000,8.004,0.7699999809265137,unplugged,false
1732873215351000000,9.004,0.7699999809265137,unplugged,false
1732873216351000000,10.004,0.7699999809265137,unplugged,false
1732873217351000000,11.004,0.7699999809265137,unplugged,false
1732873218351000000,12.004,0.7699999809265137,unplugged,false
1732873219352000000,13.005,0.7699999809265137,unplugged,false
1732873220352000000,14.005,0.7699999809265137,unplugged,false
1732873221352000000,15.005,0.7699999809265137,unplugged,false
1732873222352000000,16.005,0.7699999809265137,unplugged,false
1732873223353000000,17.006,0.7699999809265137,unplugged,false
1732873224353000000,18.006,0.7699999809265137,unplugged,false
1732873225353000000,19.006,0.7699999809265137,unplugged,false
1732873226353000000,20.006,0.7699999809265137,unplugged,false
1732873227354000000,21.006999755859376,0.7699999809265137,unplugged,false
1732873228353000000,22.006,0.7699999809265137,unplugged,false
1732873229356000000,23.009,0.7699999809265137,unplugged,false
