time,seconds_elapsed,brightness
1732873717838000000,1.007000244140625,0.5
1732873718836000000,2.005,0.5
1732873719839000000,3.008,0.5
1732873720844000000,4.013,0.5
1732873721840000000,5.009,0.5
1732873722840000000,6.009,0.5
1732873723841000000,7.01,0.5
1732873724841000000,8.01,0.5
1732873725842000000,9.010999755859375,0.5
1732873726856000000,10.025,0.5
1732873727851000000,11.02,0.5
1732873728857000000,12.026,0.5
1732873729849000000,13.018,0.5
