time,seconds_elapsed,lux
1732873717015281400,0.184281494140625,163
1732873717075721000,0.244720947265625,164
1732873717155717600,0.324717529296875,163
1732873717235695000,0.404695068359375,161
1732873717275716900,0.444716796875,158
1732873717315676400,0.484676513671875,154
1732873717355759400,0.52475927734375,150
1732873717395724300,0.564724365234375,146
1732873717435782400,0.604782470703125,143
1732873717475723000,0.644722900390625,142
1732873717635766800,0.804766845703125,143
1732873717675725800,0.844725830078125,146
1732873717715740700,0.88474072265625,148
1732873717755720200,0.92472021484375,149
1732873717795722500,0.964722412109375,150
1732873717835738000,1.004738037109375,152
1732873717875871700,1.044871826171875,154
1732873717915724800,1.084724853515625,157
1732873717955729200,1.124729248046875,159
1732873718075715000,1.244715087890625,157
1732873718115697200,1.284697265625,153
1732873718155695600,1.324695556640625,150
1732873718195734300,1.364734375,148
1732873718235734000,1.404734130859375,147
1732873718275736800,1.44473681640625,146
1732873718635922700,1.804922607421875,142
1732873718675817200,1.844817138671875,137
1732873718715729200,1.884729248046875,132
1732873718755836700,1.924836669921875,130
1732873718915754500,2.08475439453125,131
1732873718955774700,2.124774658203125,132
1732873719195745500,2.36474560546875,133
1732873719235762200,2.40476220703125,134
1732873719275729000,2.44472900390625,135
1732873719395734300,2.564734375,136
1732873719435744500,2.60474462890625,137
1732873719475726000,2.64472607421875,138
1732873719755727000,2.92472705078125,139
1732873719795792000,2.9647919921875,141
1732873719835765000,3.004764892578125,143
1732873719875757000,3.044757080078125,146
1732873719915732700,3.084732666015625,149
1732873719955737300,3.1247373046875,152
1732873719995785700,3.16478564453125,155
1732873720035724500,3.204724609375,157
1732873720075800800,3.24480078125,158
1732873720115737000,3.284737060546875,160
1732873720155735600,3.324735595703125,161
1732873720195788800,3.364788818359375,163
1732873720235769300,3.404769287109375,164
1732873720355741200,3.5247412109375,165
1732873720475785200,3.64478515625,166
1732873720515760600,3.6847607421875,168
1732873720555750700,3.724750732421875,172
1732873720595753500,3.76475341796875,176
1732873720635806000,3.804805908203125,180
1732873720675861800,3.84486181640625,185
1732873720715871000,3.88487109375,190
1732873720755752400,3.92475244140625,193
1732873720795750700,3.964750732421875,196
1732873720835745000,4.0047451171875,197
1732873720915875600,4.08487548828125,198
1732873720955765800,4.124765869140625,199
1732873721035730700,4.204730712890625,202
1732873721075809500,4.2448095703125,205
1732873721115743000,4.284742919921875,207
1732873721155858200,4.324858154296875,210
1732873721195788300,4.364788330078125,211
1732873721315744800,4.484744873046875,213
1732873721355746300,4.524746337890625,215
1732873721395831000,4.5648310546875,217
1732873721435736800,4.60473681640625,219
1732873721475747000,4.6447470703125,220
1732873721515780600,4.684780517578125,221
1732873721595877600,4.764877685546875,220
1732873721635780600,4.804780517578125,217
1732873721675758000,4.844758056640625,215
1732873721715748600,4.88474853515625,211
1732873721755782100,4.9247822265625,210
1732873721875753500,5.04475341796875,211
1732873721915729200,5.084729248046875,215
1732873721955770400,5.124770263671875,216
1732873722075846000,5.244845947265625,219
1732873722115731200,5.284731201171875,222
1732873722155749000,5.3247490234375,223
1732873722195856100,5.364856201171875,225
1732873722235756500,5.404756591796875,227
1732873722275732500,5.444732421875,232
1732873722315727600,5.4847275390625,235
1732873722395888400,5.564888427734375,236
1732873722435804700,5.6048046875,238
1732873722475769900,5.644769775390625,239
1732873722515775000,5.68477490234375,241
1732873722555852300,5.724852294921875,244
1732873722595924700,5.7649248046875,247
1732873722715732700,5.884732666015625,245
1732873722755746000,5.92474609375,242
1732873722795869700,5.96486962890625,236
1732873722835856600,6.004856689453125,234
1732873722995853600,6.164853515625,236
1732873723035907300,6.2049072265625,238
1732873723075759400,6.24475927734375,239
1732873723235844600,6.4048447265625,237
1732873723275744300,6.444744140625,236
1732873723315892000,6.48489208984375,235
1732873723355780900,6.52478076171875,233
1732873723395820500,6.564820556640625,232
1732873723435879000,6.60487890625,230
1732873723475750100,6.644750244140625,228
1732873723635791400,6.804791259765625,229
1732873723675714600,6.844714599609375,233
1732873723715748900,6.884748779296875,237
1732873723755912000,6.924911865234375,240
1732873723795778800,6.96477880859375,241
1732873723875820300,7.0448203125,242
1732873724155736800,7.32473681640625,243
1732873724355762700,7.5247626953125,244
1732873724435746800,7.604746826171875,243
1732873724835764000,8.004763916015625,245
1732873724875764000,8.044763916015626,246
1732873724915825200,8.0848251953125,248
1732873725115736300,8.284736328125,247
1732873725155758800,8.3247587890625,246
1732873725315861800,8.48486181640625,245
1732873725395741200,8.5647412109375,243
1732873725435778600,8.604778564453126,239
1732873725475777500,8.644777587890625,234
1732873725515772700,8.684772705078124,229
1732873725555736800,8.72473681640625,226
1732873725595770000,8.76477001953125,223
1732873725635788800,8.804788818359375,221
1732873725675741400,8.844741455078125,219
1732873725715728600,8.884728759765625,215
1732873725755821000,8.924821044921876,213
1732873725795776300,8.9647763671875,211
1732873725835718400,9.004718505859374,209
1732873726195772700,9.364772705078124,208
1732873726235742700,9.40474267578125,207
1732873726395738000,9.564738037109375,206
1732873726435901400,9.6049013671875,204
1732873726475757000,9.644757080078126,201
1732873726515872500,9.68487255859375,199
1732873726555737900,9.72473779296875,195
1732873726595749000,9.7647490234375,193
1732873726715725000,9.88472509765625,192
1732873726755782100,9.9247822265625,191
1732873726836013000,10.005012939453126,192
1732873726915811800,10.084811767578126,190
1732873726995879400,10.16487939453125,189
1732873727035772700,10.204772705078126,188
1732873727195782100,10.3647822265625,189
1732873727275739600,10.44473974609375,188
1732873727315707400,10.484707275390624,187
1732873727355724800,10.524724853515625,186
1732873727395709400,10.56470947265625,184
1732873727435714800,10.60471484375,181
1732873727475742000,10.644741943359374,179
1732873727595785000,10.764784912109375,181
1732873727635786800,10.804786865234375,182
1732873727715745500,10.88474560546875,181
1732873727795780600,10.964780517578125,180
1732873727835864800,11.00486474609375,178
1732873727875755000,11.044755126953126,175
1732873727915732700,11.084732666015626,173
1732873728075920000,11.244919921875,175
1732873728115802000,11.284802001953125,176
1732873728155751200,11.324751220703124,178
1732873728236028000,11.40502783203125,179
1732873728275730000,11.44472998046875,180
1732873728315790300,11.484790283203125,181
1732873728355769900,11.524769775390626,182
1732873728395736300,11.564736328125,183
1732873728435912700,11.60491259765625,185
1732873728475729400,11.6447294921875,186
1732873728555765200,11.72476513671875,187
1732873728795761000,11.964760986328125,188
1732873728875831000,12.0448310546875,189
1732873728915762700,12.0847626953125,190
1732873728955769900,12.124769775390625,192
1732873728995873300,12.164873291015626,194
1732873729035754000,12.20475390625,197
1732873729075741000,12.244740966796876,198
1732873729115813400,12.2848134765625,201
1732873729155803400,12.324803466796874,202
1732873729195754500,12.36475439453125,204
1732873729275720000,12.444719970703124,205
1732873729435868700,12.60486865234375,204
1732873729475769300,12.644769287109375,203
1732873729515768600,12.6847685546875,202
1732873729555764200,12.72476416015625,201
1732873729595779300,12.764779296875,199
1732873729635853000,12.80485302734375,197
1732873729675842600,12.844842529296875,196
1732873729715776500,12.884776611328125,194
1732873729755750000,12.92475,192
1732873729795751200,12.964751220703125,191
1732873729835688700,13.004688720703125,190
