time,seconds_elapsed,temperature
1732873717837000000,1.006,18.3
1732873718836000000,2.005,18.3
1732873719838000000,3.007000244140625,18.3
1732873720843000000,4.012,18.3
1732873721839000000,5.008,18.3
1732873722840000000,6.009,18.3
1732873723841000000,7.01,18.3
1732873724840000000,8.009,18.3
1732873725841000000,9.01,18.3
1732873726854000000,10.023000244140626,18.3
1732873727850000000,11.018999755859374,18.3
1732873728854000000,12.023000244140626,18.3
1732873729849000000,13.018,18.3
