time,seconds_elapsed,steps
1733461182455639800,0.561639892578125,0
1733461188375742000,6.481741943359375,6
1733461188615616000,6.721615966796875,7
1733461189095737900,7.20173779296875,8
1733461189735804200,7.84180419921875,9
1733461190295656200,8.40165625,10
1733461190935621000,9.04162109375,11
1733461191575738600,9.681738525390625,12
1733461192455815200,10.561815185546875,13
1733461192695604700,10.801604736328125,14
1733461193095640000,11.20164013671875,15
