time,seconds_elapsed,temperature
1733461182901000000,1.007,17.6
1733461183902000000,2.008000244140625,17.6
1733461184903000000,3.009,17.6
1733461185906000000,4.011999755859375,17.6
1733461186904000000,5.01,17.6
1733461187903000000,6.009,17.6
1733461188903000000,7.009,17.6
1733461189904000000,8.01,17.6
1733461190904000000,9.01,17.6
1733461191904000000,10.01,17.6
1733461192904000000,11.01,17.6
1733461193905000000,12.011,17.6
