time,seconds_elapsed,brightness
1733461182901000000,1.007,0.5
1733461183902000000,2.008000244140625,0.5
1733461184904000000,3.01,0.5
1733461185906000000,4.011999755859375,0.5
1733461186905000000,5.011,0.5
1733461187904000000,6.01,0.5
1733461188905000000,7.011,0.5
1733461189905000000,8.011,0.5
1733461190905000000,9.011,0.5
1733461191905000000,10.011,0.5
1733461192905000000,11.011,0.5
1733461193906000000,12.011999755859375,0.5
