time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1733230361794000000,2.013999755859375,wifi,true,true,true,false,,02:00:00:00:00:00,96,10.210.62.179,5805,,
1733230363794000000,4.013999755859375,wifi,true,true,true,false,,02:00:00:00:00:00,96,10.210.62.179,5805,,
1733230365799000000,6.019,wifi,true,true,true,false,,02:00:00:00:00:00,96,10.210.62.179,5805,,
1733230367797000000,8.017,wifi,true,true,true,false,,02:00:00:00:00:00,96,10.210.62.179,5805,,
1733230369797000000,10.017,wifi,true,true,true,false,,02:00:00:00:00:00,96,10.210.62.179,5805,,
