time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1733230359966858800,0.186858642578125,0.10451339185237885,0.011639920994639397,0.04599463567137718,0.993391215801239,0.013572152704000473,-0.09395255148410797,-0.209008127450943
1733230359977008600,0.197008544921875,-0.4163566827774048,-0.012572635896503925,0.04576638713479042,0.9079617261886597,0.015347281470894814,-0.09371476620435715,0.8606220483779907
1733230359986988000,0.206988037109375,-0.42623984813690186,-0.009517115540802479,0.04618143290281296,0.9033805131912231,0.022268934175372124,-0.09168034046888351,0.8827350735664368
1733230359996998000,0.216997802734375,-0.43140509724617004,-0.007972711697220802,0.04557737708091736,0.9009710550308228,0.025060337036848068,-0.08912467211484909,0.8942424058914185
1733230360006977000,0.22697705078125,-0.43767663836479187,-0.0074109965935349464,0.04353681206703186,0.8980472087860107,0.024891216307878494,-0.08478501439094543,0.9080328941345215
1733230360016987000,0.23698681640625,-0.44234001636505127,-0.008352436125278473,0.040240220725536346,0.8959053158760071,0.020700715482234955,-0.0795760452747345,0.9180706739425659
1733230360026996700,0.246996826171875,-0.4457578957080841,-0.009510503150522709,0.036547645926475525,0.8943566679954529,0.01561451330780983,-0.07391932606697083,0.9253299832344055
1733230360037006300,0.25700634765625,-0.44884100556373596,-0.010165316984057426,0.03219633549451828,0.8929736614227295,0.01077149249613285,-0.0666755735874176,0.9318682551383972
1733230360046985500,0.2669853515625,-0.44941920042037964,-0.010507173836231232,0.02804732136428356,0.8928188681602478,0.006459503900259733,-0.05956181883811951,0.9328742623329163
1733230360056995000,0.2769951171875,-0.4543451964855194,-0.010956107638776302,0.02490766905248165,0.8904101252555847,0.0031271218322217464,-0.05433852598071098,0.9437369704246521
1733230360067005000,0.2870048828125,-0.45340415835380554,-0.011056259274482727,0.023249324411153793,0.8909331560134888,0.0013837371952831745,-0.051475826650857925,0.9415348172187805
1733230360076984300,0.296984375,-0.45057013630867004,-0.010591487400233746,0.02288166619837284,0.892384946346283,0.001718407729640603,-0.05040426552295685,0.9351720809936523
1733230360086994000,0.306993896484375,-0.4527747333049774,-0.011332203634083271,0.023712636902928352,0.8912374973297119,0.0012753577902913094,-0.052553240209817886,0.9401341676712036
1733230360097003800,0.317003662109375,-0.4479934871196747,-0.011781405657529831,0.025708798319101334,0.893589437007904,0.0019824374467134476,-0.05653231590986252,0.9294965863227844
1733230360106983200,0.326983154296875,-0.44056034088134766,-0.012434604577720165,0.028630733489990234,0.8971801996231079,0.0029206520412117243,-0.062370672821998596,0.9130151867866516
1733230360116993000,0.336992919921875,-0.4368512034416199,-0.013555038720369339,0.03139391541481018,0.8988836407661438,0.003067297860980034,-0.06833519786596298,0.904863715171814
1733230360127002600,0.347002685546875,-0.4364660382270813,-0.014922779984772205,0.03409475460648537,0.8989505767822266,0.0029408582486212254,-0.07439418137073517,0.9041162729263306
1733230360136981800,0.356981689453125,-0.43173083662986755,-0.015765948221087456,0.03673790767788887,0.9011161923408508,0.0033184667117893696,-0.07990854978561401,0.893720269203186
1733230360146991600,0.36699169921875,-0.42376264929771423,-0.015753930434584618,0.03894733265042305,0.9047985076904297,0.004516500048339367,-0.08392933011054993,0.8762074708938599
1733230360157001200,0.377001220703125,-0.4167761206626892,-0.015100305899977684,0.04046023637056351,0.9079826474189758,0.006327607668936253,-0.08616787195205688,0.8609208464622498
1733230360166980600,0.386980712890625,-0.41341808438301086,-0.014444909989833832,0.04067613184452057,0.9095176458358765,0.007384079974144697,-0.08604101091623306,0.8535746335983276
1733230360176990500,0.396990478515625,-0.4101611077785492,-0.013416316360235214,0.040463026612997055,0.9110163450241089,0.008779437281191349,-0.08483237028121948,0.8464524745941162
1733230360187000000,0.407,-0.41361236572265625,-0.01230679266154766,0.03976200148463249,0.9095011949539185,0.010542165488004684,-0.08260155469179153,0.8540601134300232
1733230360196979500,0.4169794921875,-0.41355079412460327,-0.01104824524372816,0.03810703754425049,0.9096161723136902,0.011454631574451923,-0.07854431867599487,0.8538671135902405
1733230360206989300,0.4269892578125,-0.41444510221481323,-0.009650628082454205,0.03659122809767723,0.9092872738838196,0.012815729714930058,-0.07461239397525787,0.855797290802002
1733230360216999000,0.4369990234375,-0.4208032190799713,-0.007931206375360489,0.03574376925826073,0.9064127802848816,0.01574520952999592,-0.07153315842151642,0.8698470592498779
1733230360226978300,0.446978271484375,-0.42169642448425293,-0.006177621427923441,0.03537757694721222,0.9060257077217102,0.01868906430900097,-0.0693717747926712,0.8718799352645874
1733230360236988000,0.45698779296875,-0.42762553691864014,-0.005970945581793785,0.034498896449804306,0.9032776355743408,0.018762174993753433,-0.06748203188180923,0.8849425315856934
1733230360246997800,0.466997802734375,-0.4254244863986969,-0.005372584331780672,0.03476329892873764,0.9043101668357849,0.0199079941958189,-0.06749610602855682,0.8801161646842957
1733230360256977000,0.476976806640625,-0.4278337061405182,-0.00518409488722682,0.035588644444942474,0.9031417369842529,0.021139640361070633,-0.06877323985099792,0.8855295181274414
1733230360266986800,0.48698681640625,-0.4231812655925751,-0.00489977840334177,0.036000173538923264,0.9053163528442383,0.021651284769177437,-0.06938573718070984,0.8752758502960205
1733230360276996400,0.496996337890625,-0.42297473549842834,-0.00482608238235116,0.03633155673742294,0.9053999781608582,0.022051269188523293,-0.06992878019809723,0.8748503923416138
1733230360287006200,0.507006103515625,-0.42282918095588684,-0.0048047625459730625,0.03651890158653259,0.9054605960845947,0.02223815582692623,-0.07025381922721863,0.8745453953742981
